Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Rotherham,Aston Branch Library,Aughton Road,Swallownest,South Yorkshire,S26 4SF,,No,LAL,,2010,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Rotherham,Aston Library & Customer Service Centre,Worksop Road,Swallownest,South Yorkshire,S26 4WD,,No,LAL,,,09:00-17:00,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.rotherham.gov.uk/directory-record/1/aston-library-and-neighbourhood-hub,aston.library@rotherham.gov.uk
Rotherham,Brinsworth Library,Ellis Street,Brinsworth,South Yorkshire,S60 5DJ,,No,LAL,,,09:00-16:30,09:00-18:00,00:00-00:00,09:00-17:30,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.rotherham.gov.uk/directory-record/2/brinsworth-library-and-neighbourhood-hub,brinsworth.library@rotherham.gov.uk
Rotherham,Central Library and Arts Centre,Walker Place,Rotherham,South Yorkshire,S65 1JH,,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Rotherham,Dinnington Library & Customer Service Centre,Laughton Road,Dinnington,South Yorkshire,S25 2PP,,No,LAL,,,09:00-17:30,09:00-19:00,09:00-17:30,09:00-14:00,09:00-19:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.rotherham.gov.uk/directory-record/3/dinnington-library-and-neighbourhood-hub,dinnington.library@rotherham.gov.uk
Rotherham,Greasbrough Library,Coach Road,Greasbrough,South Yorkshire,S61 4PU,,No,LAL,,,09:00-17:00,09:00-17:00,00:00-00:00,09:00-19:00,09:00-14:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.rotherham.gov.uk/directory-record/4/greasbrough-library-and-neighbourhood-hub,greasbrough.library@rotherham.gov.uk
Rotherham,Kimberworth Library,Church Street,Kimberworth,South Yorkshire,S61 1HA,,No,LAL,,,09:30-13:00,09:30-13:00,00:00-00:00,13:30-19:00,13:30-17:30,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.rotherham.gov.uk/directory-record/5/kimberworth-library-and-neighbourhood-hub,kimberworth.library@rotherham.gov.uk
Rotherham,Kiveton Park Library,Wales Road,Kiveton Park,South Yorkshire,S26 6RB,,No,LAL,,,09:00-18:30,09:00-13:00,00:00-00:00,09:00-18:30,09:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.rotherham.gov.uk/directory-record/6/kivetonpark-library-and-neighbourhood-hub,kivetonpark.library@rotherham.gov.uk
Rotherham,Maltby Library,High Street,Maltby,South Yorkshire,S66 8LD,,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Rotherham,Maltby Library & Customer Service Centre,Braithwell Road,Maltby,South Yorkshire,S66 8JE,,No,LAL,2018,,09:00-19:00,09:00-14:00,09:00-17:30,09:00-19:00,09:00-17:30,09:00-13:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"Sports Centre, GP surgery, Pharmacy & NHS Services",,https://www.rotherham.gov.uk/directory-record/7/maltby-library-and-neighbourhood-hub,maltby.library@rotherham.gov.uk
