Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Newham,Beckton Library,1 Kingsford Way,Beckton,London,E6 5JQ,10008997116,No,LAL,,,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:30-20:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library has had refurbishment since 2010,https://www.newham.gov.uk/Pages/ServiceChild/Beckton-Library.aspx,caroline.rae@newham.gov.uk
Newham,Canning Town Library,105A Barking Road,Canning Town,London,E16 4HQ,10008988046,No,LAL,,2017,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library was relocated to new building (18 Rathbone Market) September 2017,,
Newham,Canning Town Library,18 Rathbone Market,Canning Town,London,E16 1EH,10090851819,No,LAL,2017,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:30-20:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,New Building,https://www.newham.gov.uk/Pages/ServiceChild/Canning-Town-Library.aspx,caroline.rae@newham.gov.uk
Newham,Custom House Library,Prince Regent Lane,Custom House,London,E16 3JJ,10008990024,No,LAL,,,09:30-17:30,09:30-17:30,00:00-00:00,13:00-20:00,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library has had refurbishment since 2010,https://www.newham.gov.uk/Pages/ServiceChild/Custom-House-Library.aspx,caroline.rae@newham.gov.uk
Newham,East Ham Library,328 Barking Road,East Ham,London,E6 2RT,10014034737,No,LAL,2014,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:30-20:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Customer Service Centre & Council Tax,New building,https://www.newham.gov.uk/Pages/ServiceChild/East-Ham-Library.aspx,caroline.rae@newham.gov.uk
Newham,East Ham Library,High Street South,East Ham,London,E6 4EL,10008995498,No,LAL,,2013,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Newham,Green Street Library,337-341 Green Street,Upton Park,London,E13 9AR,10009001054,No,LAL,,,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:30-20:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library has had refurbishment since 2010,https://www.newham.gov.uk/Pages/ServiceChild/Green-Street-Library.aspx,caroline.rae@newham.gov.uk
Newham,Manor Park Library,Romford Road,Manor Park,London,E12 5JY,10093476848,No,LAL,,2013,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Newham,Manor Park Library,685-691 Romford Road,Manor Park,London,E12 5AD,10008990819,No,LAL,2013,,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:30-20:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library has had refurbishment since 2010,https://www.newham.gov.uk/Pages/ServiceChild/Manor-Park-Library.aspx,caroline.rae@newham.gov.uk
Newham,North Woolwich Library,5 Pier Parade,North Woolwich,London,E16 2LJ,10008995497,No,LAL,,,09:30-17:30,09:30-17:30,00:00-00:00,13:00-20:00,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,"RefurbishmentClosed on 12 Dec 2019 for Refurbishment, expected to reopen September 2020.",https://www.newham.gov.uk/Pages/ServiceChild/North-Woolwich-Library.aspx,caroline.rae@newham.gov.uk
Newham,North Woolwich Library,78 Albert Road,North Woolwich,London,E16 2DY,10008985954,No,LAL,2019,,09:30-17:30,09:30-17:30,00:00-00:00,13:00-20:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,North Woolwich Learning Zone,Temporary library opened from 13 Dec 2019 to cover refurbishment of North Woolwich library until it re-opens in September 2020.,https://www.newham.gov.uk/Pages/ServiceChild/North-Woolwich-Library.aspx,caroline.rae@newham.gov.uk
Newham,Plaistow Library,North Street,Plaistow,London,E13 9HL,46096940,No,LAL,,,09:30-17:30,09:30-17:30,09:30-17:00,13:00-20:00,09:30-17:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library has had refurbishment since 2010,https://www.newham.gov.uk/Pages/ServiceChild/Plaistow-Library.aspx,caroline.rae@newham.gov.uk
Newham,Stratford Library,3 The Grove,Stratford,London,E15 1EL,46101428,No,LAL,,,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:30-20:00,13:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library has had refurbishment since 2010,https://www.newham.gov.uk/Pages/ServiceChild/Stratford-Library.aspx,caroline.rae@newham.gov.uk
Newham,The Gate Library,6-8 Woodgrange Road,Forest Gate,London,E7 0QH,10012837157,No,LAL,,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,10:30-20:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library has had refurbishment since 2010,https://www.newham.gov.uk/Pages/ServiceChild/The-gate-library.aspx,caroline.rae@newham.gov.uk
