Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Nottingham,Aspley Library,Nuthall Road,Nottingham,Nottinghamshire,NG8 5DD,200001389234,No,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-13:00,09:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,aspley.library@nottinghamcity.gov.uk
Nottingham,Bakersfield Library,,,,NG3 7BN,,No,LAL,,2017,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library closed when Dales Centre Library opened.,,
Nottingham,Basford Library,Vernon Road,Nottingham,Nottinghamshire,NG6 0AR,100032126678,No,LAL,,,09:00-13:00,09:00-13:00,00:00-00:00,09:00-18:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,basford.library@nottinghamcity.gov.uk
Nottingham,Bilborough Library,Bracebridge Drive,Nottingham,Nottinghamshire,NG8 4PN,100032131259,No,LAL,,,09:00-18:00,09:00-18:00,00:00-00:00,09:00-18:00,09:00-13:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,bilborough.library@nottinghamcity.gov.uk
Nottingham,Bulwell Library,,,,,,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library closed and moved in to the joint service centre; Bulwell Riverside,,
Nottingham,Bulwell Riverside Library,"Bulwell Riverside, Main Street",Nottingham,Nottinghamshire,NG6 8QJ,10023986005,No,LAL,2012,,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,NHS & Housing,,https://www.nottinghamcity.gov.uk/libraries,bulwell.library@nottinghamcity.gov.uk
Nottingham,Clifton Library,Southchurch Drive,Nottingham,Nottinghamshire,NG11 8AB,100032108846,No,LAL,,,09:00-18:00,09:00-18:00,09:00-13:00,09:00-18:00,09:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,clifton.library@nottinghamcity.gov.uk
Nottingham,Dales Centre Library,206 Sneinton Dale,Nottingham,Nottinghamshire,NG2 4HJ,100032108846,No,LAL,2017,,09:00-18:00,09:00-13:00,09:00-19:00,00:00-00:00,09:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,dales.library@nottinghamcity.gov.uk
Nottingham,Hyson Green Library,,,,,,No,LAL,,2015,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Library closed and moved in to the joint service centre; The Mary Potter Centre,,
Nottingham,Hyson Green Library,"The Mary Potter Centre, 76 Gregory Boulevard",Nottingham,Nottinghamshire,NG7 5HY,10022951584,No,LAL,2015,,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,NHS & Housing,,https://www.nottinghamcity.gov.uk/libraries,hyson_green.library@nottinghamcity.gov.uk
Nottingham,Meadows Library,Wilford Grove,Nottingham,Nottinghamshire,NG2 2DR,100032108556,No,LAL,,,09:00-18:00,00:00-00:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,meadows.library@nottinghamcity.gov.uk
Nottingham,Nottingham Central Library,Angel Row,Nottingham,Nottinghamshire,NG1 6HP,10023987260,No,LAL,,,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,enquiryline@nottinghamcity.gov.uk
Nottingham,Radford-Lenton Library,Lenton Boulevard,Nottingham,Nottinghamshire,NG7 2BY,200001385339,No,LAL,,,09:00-13:00,00:00-00:00,09:00-18:00,00:00-00:00,09:00-13:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,radford_lenton.library@nottinghamcity.gov.uk
Nottingham,Sherwood Library,Spondon Street,Nottingham,Nottinghamshire,NG5 4AB,100032125312,No,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,00:00-00:00,09:00-18:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.nottinghamcity.gov.uk/libraries,sherwood.library@nottinghamcity.gov.uk
