Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Thurrock,Aveley,Purfleet Road,Aveley,Essex,RM15 4DJ,200001548073,No,LAL,,,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed for lunch 13.00-14.00 Moving to new Community Hub building February 2020,https://www.thurrock.gov.uk/libraries,aveley.library@thurrock.gov.uk
Thurrock,Belhus within South Ockendon Centre,Derry Avenue,South Ockendon,Essex,RM15 5DX,100091537072,No,LAL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Hub,Refurbished 2013 to accommodate community hub - closed for approximately 4 months,https://www.thurrock.gov.uk/libraries,belhus.library@thurrock.gov.uk
Thurrock,Blackshots,Blackshots Lane,Grays,Essex,RM16 2JU,100091537493,No,LAL,,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed for lunch 13.00-14.00,https://www.thurrock.gov.uk/libraries,blackshots.library@thurrock.gov.uk
Thurrock,Chadwell Information Centre,Brentwood Road,Chadwell St. Mary,Essex,RM16 4JP,200001553426,No,LAL,,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Hub,,https://www.thurrock.gov.uk/libraries,chadwell.library@thurrock.gov.uk
Thurrock,Corringham,St. Johns' Way,Corringham,Essex,SS17 7LJ,200001544060,No,LAL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.thurrock.gov.uk/libraries,corringham.library@thurrock.gov.uk
Thurrock,East Tilbury Hub and Library,Princess Avenue,East Tilbury,Essex,RM18 8ST,100091539794,No,LAL,,,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Heritage Centre & Community Hub,"Closed for lunch 13.00 - 14.00Closed for 15 months after fire Jan 2017.  Limited,temporary service in Village Hall. Reopened following refurbishment April 2019 to include new Community Hub",https://www.thurrock.gov.uk/libraries,east.library@thurrock.gov.uk
Thurrock,Grays Central,Orsett Road,Grays,Essex,RM17 5DX,100091538305,No,LAL,,,09:00-19:00,09:00-17:00,09:00-17:00,09:00-19:00,09:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"Theatre, Local History Museum, Various Voluntary & Cultural Organisations",Under consideration for major refurbishment but no definite decisions made,https://www.thurrock.gov.uk/libraries,grays.library@thurrock.gov.uk
Thurrock,Purfleet Library within Purfleet Hub,53-54 River Court Centurion Way,Purfleet,Essex,RM19 1ZY,200001555372,No,LAL-,2016,,00:00-00:00,09:00-12:30,00:00-00:00,09:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Hub,Opened 2016,,
Thurrock,Stanford-le-Hope,High Street,Stanford-le-Hope,Essex,SS17 0HG,200001552221,No,LAL,,,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed for lunch 13.00 - 14.00Minor refurb 2010,https://www.thurrock.gov.uk/libraries,stanford.library@thurrock.gov.uk
Thurrock,Tilbury  Library within Tilbury Hub,Civic Square,Tilbury,Essex,RM18 8AD,100091539745,No,LAL,,,10:00-17:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Hub,Refurbished 2016 accommodate community hub - closed from January-April 2016 Opened early May 2016,https://www.thurrock.gov.uk/libraries,tilbury.library@thurrock.gov.uk
