Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
London Borough of Lambeth,Brixton,Brixton Oval,London,Surrey,SW2 1JQ,10092014720,Yes,LAL,,,13:00-20:00,10:00-20:00,10:00-18:00,10:00-20:00,10:00-18:00,09:00-17:00,12:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Refurbished 2013,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Carnegie Library (Herne Hill),192 Herne Hill,London,Surrey,SE24 0AG,100021851600,Yes,LAL,2018,2016,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Gym,"Redesigned 2017, closes for lunch 1-2pm T,W,Th, Fr, Sat",https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Clapham,"Mary Seacole Centre, 91 Clapham High Street",London,Surrey,SW4 7DB,10090197569,Yes,LAL,,,13:00-20:00,10:00-18:00,10:00-20:00,10:00-20:00,10:00-18:00,09:00-17:00,13:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Health Centre,New build 2012,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Durning,167 Kennington Lane,London,Surrey,SE11 4HF,100023229223,Yes,LAL,,,13:00-18:00,10:00-18:00,10:00-20:00,00:00-00:00,10:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Minet,"52, Knatchbull Road",London,Surrey,SE5 9QY,100021859495,Yes,LAL,2018,2016,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Archives,Closes for lunch Saturday 1-2pm,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Streatham,"63, Streatham High Road",London,Surrey,SW16 1PN,100023315960,Yes,LAL,,,13:00-20:00,10:00-20:00,10:00-20:00,10:00-18:00,10:00-18:00,09:00-17:00,12:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Refurbished 2013/4,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Tate South Lambeth,180 South Lambeth Road,London,Surrey,SW8 1QP,100023383422,Yes,LAL,,,13:00-18:00,00:00-00:00,10:00-18:00,10:00-20:00,10:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Is open on Tuesdays for visually impaired users am and for ESOl and elders groups pm,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Upper Norwood,39 Westow Hill,London,Surrey,SE19 1TJ,100023246690,Yes,LAL,,,00:00-00:00,10:00-18:00,10:00-18:00,10:00-20:00,10:00-18:00,10:00-18:00,11:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Community Hub,Refurbished 2016/17 and new layout to make room for hub,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,Waterloo,"Oasis Centre, 1 Kennington Road",London,Surrey,SE1 7QP,100023225318,Yes,LAL,,,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,09:30-15:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Cafe & School,Moved into Oasis Charity building 2016,https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
London Borough of Lambeth,West Norwood,1-5 Norwood High Street,London,Surrey,SE27 9JX,100023265816,Yes,LAL,,,13:00-20:00,10:00-20:00,10:00-18:00,10:00-20:00,10:00-18:00,10:00-18:00,13:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Cinema,"Refurbished and new layout with cinema 2017-2018, was in another site from 2011-2018 while work was done",https://www.lambeth.gov.uk/libraries,libraries@lambeth.gov.uk
