Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Wrexham County Borough Council,Brynteg Library,The Memorial Centre,Quarry Road,Wrexham,LL11 6AB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:brynteg.library@wrexham.gov.uk
Wrexham County Borough Council,Cefn Mawr Library,Plas Kynaston,Cefn Mawr,Wrexham,LL14 3AT,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:cefnmawr.library@wrexham.gov.uk
Wrexham County Borough Council,Chirk Library,Chapel Lane,Chirk,Wrexham,LL14 5NF,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:chirk.library@wrexham.gov.uk
Wrexham County Borough Council,Coedpoeth Library,Plas Pentwyn,Castle Road,Wrexham,LL11 3NA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:coedpoeth.library@wrexham.gov.uk
Wrexham County Borough Council,Gresford Library,Vicarage Lane,Gresford,Wrexham,LL12 8UW,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:gresfordlibrary@hotmail.com
Wrexham County Borough Council,Gwersyllt Library,Gwersyllt Community Resource Centre,Second Avenue,Wrexham,LL11 4ED,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.wrexham.gov.uk/english/community/libraries/gwersyllt_library.htm,
Wrexham County Borough Council,Llay Library,Market Square,Llay,Wrexham,LL12 0TR,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:llay.library@wrexham.gov.uk
Wrexham County Borough Council,Overton Library,Cocoa Rooms,Overton,Wrexham,LL13 0EE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:overton.library@wrexham.gov.uk
Wrexham County Borough Council,Rhos Library,Princes Road,Rhos,Wrexham,LL14 1AB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:rhos.library@wrexham.gov.uk
Wrexham County Borough Council,Ruabon Library,High Street,Ruabon,Wrexham,LL14 6NH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:ruabon.library@wrexham.gov.uk
Wrexham County Borough Council,Wrexham Library,Rhosddu Road,Wrexham,Wrexham,LL11 1AU,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,mailto:library@wrexham.gov.uk
