Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Knowsley,Halewood,"The Halewood Centre, Roseheath Drive",Halewood,Merseyside,L26 9UH,40076088,No,LAL,,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-13:00,10:00-17:00,10:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,One Stop Shop; Knowsley Works; Health Services,,https://yourlibrary.knowsley.gov.uk/branches/halewood/,halewood.library.dlcs@knowsley.gov.uk
Knowsley,Huyton,Civic Way,Huyton,Merseyside,L36 9GD,40056961,No,LAL,,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-13:00,00:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Invest Knowsley,,https://yourlibrary.knowsley.gov.uk/branches/huyton/,huyton.library.dlcs@knowsley.gov.uk
Knowsley,Kirkby,"The Kirkby Centre,  Norwich Way",Kirkby,Merseyside,L32 8XY,40008350,No,LAL,2013,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-13:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,One Stop Shop; Knowsley Works; Gallery; Adult Disability Service,,https://yourlibrary.knowsley.gov.uk/branches/kirkby/,kirkby.library.dlcs@knowsley.gov.uk
Knowsley,Kirkby,Newtown Gardens,Kirkby,Merseyside,L32 8RR,,No,LAL,,2013,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Knowsley,Page Moss,Stockbridge Lane,Page Moss,Merseyside,L36 3SA,,No,LAL,,2014,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Knowsley,Prescot,"Prescot Shopping Centre, Aspinall Street",Prescot,Merseyside,L34 5GA,40080202,No,LAL,2012,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-13:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,One Stop Shop; Museum,,https://yourlibrary.knowsley.gov.uk/branches/prescot/,DCFSPrescot.Library@knowsley.gov.uk
Knowsley,Prescot,High Street,Prescot,Merseyside,L34 3LD,,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Knowsley,Stockbridge Village,The Withens,Stockbridge Village,Merseyside,L28 1AB,40077176,No,LAL,2011,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-13:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Primary School; Leisure Centre,,https://yourlibrary.knowsley.gov.uk/branches/stockbridge/,stockbridge.library.dlcs@knowsley.gov.uk
Knowsley,Stockbridge Village,"Leachcroft, Stockbridge Village",Stockbridge Village,Merseyside,L28 1NR,,No,LAL,,2011,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Knowsley,Whiston,Dragon Lane,Whiston,Merseyside,L35 3QW,,No,LAL,,2014,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
