Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
London Borough of Hounslow,Beavers Library,105 Salisbury Road,Hounslow,Middlesex,TW4 7NW,,Yes,LAL,,,09:00-15:00,11:30-17:30,11:30-17:30,09:00-15:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Childrens Centre,,https://www.hounslow.gov.uk/directory_record/2976/beavers_library,beavers.library@hounslow.gov.uk
London Borough of Hounslow,Bedfont Library,Staines Road,Hounslow,Middlesex,TW14 8DB,,Yes,LAL,,,09:30-20:00,09:30-17:30,00:00-00:00,09:30-17:30,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hounslow.gov.uk/directory_record/2977/bedfont_library,bedfont.library@hounslow.gov.uk
London Borough of Hounslow,Brentford Library,Boston Manor Road,Hounslow,Middlesex,TW8 8DW,,Yes,LAL,,,09:30-20:00,09:30-17:30,00:00-00:00,09:30-20:00,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hounslow.gov.uk/directory_record/2978/brentford_library,brentford.library@hounslow.gov.uk
London Borough of Hounslow,Chiswick Library,Duke's Avenue,Hounslow,Middlesex,W4 2AB,,Yes,LAL,,,09:30-20:00,09:30-17:30,09:30-17:30,09:30-20:00,09:30-17:30,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hounslow.gov.uk/directory_record/2979/chiswick_library,chiswick.library@hounslow.gov.uk
London Borough of Hounslow,Cranford Library,Bath Road,Hounslow,Middlesex,TW5 9TL,,Yes,LAL,,,09:30-20:00,09:30-17:30,00:00-00:00,09:30-17:00,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hounslow.gov.uk/directory_record/2980/cranford_library,cranford.library@hounslow.gov.uk
London Borough of Hounslow,Feltham Library,The Centre Feltham,Hounslow,Middlesex,TW13 4GU,,Yes,LAL,,,09:00-20:00,09:00-17:30,09:00-17:30,09:00-20:00,09:00-17:30,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hounslow.gov.uk/directory_record/2981/feltham_library,feltham.library@hounslow.gov.uk
London Borough of Hounslow,Hanworth Library,Uxbridge Road,Hounslow,Middlesex,TW13 5EG,,Yes,LAL,,,09:30-20:00,09:30-17:30,00:00-00:00,09:30-20:00,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Leisure Centre,,https://www.hounslow.gov.uk/directory_record/2982/hanworth_library,hanworth.library@hounslow.gov.uk
London Borough of Hounslow,Heston Library,New Heston Road,Hounslow,Middlesex,TW5 0LW,,Yes,LAL,,,09:30-20:00,09:30-17:30,09:30-17:30,09:30-20:00,09:30-17:30,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hounslow.gov.uk/directory_record/2983/heston_library,heston.library@hounslow.gov.uk
London Borough of Hounslow,Hounslow Library,Treaty Centre,Hounslow,Middlesex,TW3 1ES,,Yes,LAL,,,09:30-20:00,09:30-17:30,09:30-17:30,09:30-20:00,09:30-17:30,09:30-17:30,11:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Civic Centre,,https://www.hounslow.gov.uk/directory_record/2984/hounslow_library,hounslow.library@hounslow.gov.uk
London Borough of Hounslow,Isleworth Library,Twickenham Road,Hounslow,Middlesex,TW7 7EU,,Yes,LAL,,,09:30-20:00,09:30-17:30,00:00-00:00,09:30-20:00,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Leisure  Centre,,https://www.hounslow.gov.uk/directory_record/2985/isleworth_library,isleworth.library@hounslow.gov.uk
London Borough of Hounslow,Osterley Library,St. Mary's Crescent,Hounslow,Middlesex,TW7 4NB,,Yes,LAL,,,09:30-20:00,09:30-17:30,00:00-00:00,09:30-20:00,00:00-00:00,09:30-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hounslow.gov.uk/directory_record/2986/osterley_library,osterley.library@hounslow.gov.uk
