Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
City of Bradford Metropolitan District Council,Addingham Library,Main Street,Ilkley,West Yorkshire,LS29 0NS,,Yes,CRL,,,00:00-00:00,09:00-12:00,00:00-00:00,14:00-17:00,00:00-00:00,09:30-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/addingham-library/,addinghamcommunitylibrary@live.co.uk
City of Bradford Metropolitan District Council,Allerton Library,"Library @ Cafe West, Wanstead Crescent",Bradford,West Yorkshire,BD15 7PA,,Yes,CRL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Previously called Cafe West Allerton,https://www.bradford.gov.uk/libraries/find-your-local-library/allerton-library/,info@cafewest.org.uk
City of Bradford Metropolitan District Council,Baildon Library,Hallcliffe,Shipley,West Yorkshire,BD17 6ND,,Yes,LAL,,,09:30-19:00,09:30-17:00,09:30-13:00,09:30-17:00,09:30-17:00,09:30-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/baildon-library/,baildon.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Bingley Library,5 Rise Shopping Centre,Bingley,West Yorkshire,BD16 1AW,,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/bingley-library/,bingley.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Bolling Hall Library,"Bolling Hall, Bowling Hall Road",Bradford,West Yorkshire,BD4 7LP,,Yes,LAL,,,00:00-00:00,00:00-00:00,11:00-16:00,11:00-16:00,11:00-16:00,10:00-17:00,12:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/bolling-hall-library/,BollingHall.Library@gmail.com
City of Bradford Metropolitan District Council,Burley Library,Grange Road,Ilkley,West Yorkshire,LS29 7HD,,Yes,CRL,,,10:00-17:00,10:00-17:00,00:00-00:00,13:00-18:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/burley-library/,burleylibrary@gmail.com
City of Bradford Metropolitan District Council,City Library,Centenary Square,Bradford,West Yorkshire,BD1 1SD,,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/city-library/,city.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Clayton Library,"Old School House, Clayton Lane",Bradford,West Yorkshire,BD14 6AY,,Yes,LAL,,,09:30-19:00,12:00-17:00,00:00-00:00,09:30-19:00,00:00-00:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/clayton-library/,clayton.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Denholme Library,Mechanics Institute,Bradford,West Yorkshire,BD13 4BL,,Yes,CRL,,,10:00-12:00,00:00-00:00,00:00-00:00,10:00-12:00,00:00-00:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/denholme-library/,denholmelibrary2018@gmail.com
City of Bradford Metropolitan District Council,Eccleshill Library,Bolton Road,Bradford,West Yorkshire,BD2 4SR,,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/eccleshill-library/,eccleshill.library@bradford.gov.uk
