Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Westminster,Charing Cross Library,4 Charing Cross Road,London,Middlesex,WC2H 0HF,,No,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,10:30-14:00,11:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,charingcrosslibrary@westminster.gov.uk
Westminster,Church Street Library,67 Church Street,London,Middlesex,NW8 8EU,,No,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,churchstreetlibrary@westminster.gov.uk
Westminster,Express Library,10 St. Ann's Street,London,Middlesex,SW1P 2DE,,No,LAL,,,00:00-00:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,archives@westminster.gov.uk
Westminster,Little Venice Sports Centre Library,10 Crompton Street,London,Middlesex,W2 1ND,,No,LAL,,,09:00-22:30,09:00-22:30,09:00-22:30,09:00-22:30,09:00-22:30,10:00-17:30,10:00-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,
Westminster,Maida Vale Library,Sutherland Avenue,London,Middlesex,W9 2QT,100023511234,No,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,maidavalelibrary@westminster.gov.uk
Westminster,Marylebone Library,"Macintosh House, 54 Beaumont Street",London,Middlesex,W1G 6DW,,No,LAL,,,09:30-20:00,09:30-20:00,10:00-20:00,09:30-20:00,09:30-20:00,09:30-17:00,13:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,marylebonelibrary@westminster.gov.uk
Westminster,Mayfair Library,25 South Audley Street,London,Middlesex,W1K 2PB,,No,LAL,,,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,10:30-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,mayfairlibrary@westminster.gov.uk
Westminster,Paddington Library,Porchester Road,London,Middlesex,W2 5DU,,No,LAL,,,09:30-22:00,09:30-21:00,10:00-21:00,09:30-22:00,09:30-22:00,09:30-17:00,11:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,paddingtonlibrary@westminster.gov.ukï¿½
Westminster,Pimlico Library,Lupus Street,London,Middlesex,SW1V 3EY,,No,LAL,,,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-17:00,13:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,pimlicolibrary@westminster.gov.uk
Westminster,Queen's Park Library,666 Harrow Road,London,Middlesex,W10 4NE,100023433123,No,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,queensparklibrary@westminster.gov.uk
Westminster,St. James's Library,,,,SW1E 6QP,10033561477,No,LAL,,2011,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Westminster,St. John's Wood Library,20 Circus Road,London,Middlesex,NW8 6PD,,No,LAL,,,09:30-19:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-20:00,09:30-17:00,11:30-15:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,stjohnswoodlibrary@westminster.gov.uk
Westminster,Victoria Library,160 Buckingham Palace Road,London,Middlesex,SW1W 9UD,10033616882,No,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.westminster.gov.uk/libraries,victorialibrary@westminster.gov.uk
