Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Northern Ireland,Antrim,10 Railway Street,Antrim,Antrim,BT41 4AE,,No,LAL,,,09:30-17:00,12:30-20:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Antrim-Library.aspx,antrim.library@librariesni.org.uk
Northern Ireland,Ardoyne,446 - 450 Crumlin Road,Belfast,Antrim,BT14 7GH,,No,LAL,,,"10:00-13:30,14:00-17:00","10:00-13:30,14:00-17:00","10:00-13:30,14:00-17:00","10:00-13:30,14:00-18:00",09:30-14:00,09:30-13:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Ardoyne-Library.aspx,ardoyne.library@librariesni.org.uk
Northern Ireland,Armagh City,2 Market Street,Armagh,Armagh,BT61 7BU,,No,LAL,,,09:30-17:00,12:00-20:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-16:30,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Armagh-City-Library.aspx,armagh.library@librariesni.org.uk
Northern Ireland,Ballycastle,5 Leyland Road,Ballycastle,Antrim,BT54 6DT,,No,LAL,,,"10:00-13:00,14:00-17:00","10:00-13:00,14:00-17:00",10:00-14:00,13:00-20:00,"10:00-13:00,14:00-17:00","10:00-13:00,14:00-17:00",,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Ballycastle-Library.aspx,ballycastle.library@librariesni.org.uk
Northern Ireland,Ballyclare,School Street,Ballyclare,Antrim,BT39 9BE,,No,LAL,,,09:30-17:30,12:30-20:00,09:30-17:30,12:30-17:30,09:30-17:30,09:30-13:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Ballyclare-Library.aspx,ballyclare.library@librariesni.org.uk
Northern Ireland,Ballyhackamore,1-3 Eastleigh Drive,Belfast,Down,BT4 3DX,,No,LAL,,,09:15-20:00,09:00-17:30,,09:00-17:30,09:00-17:30,09:15-13:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Ballyhackamore-Library.aspx,ballyhackamore.library@librariesni.org.uk
Northern Ireland,Ballymena Central,5 Pat's Brae,Ballymena,Antrim,BT43 5AX,,No,LAL,,,10:00-20:00,09:30-17:30,09:30-17:30,10:00-20:00,09:30-17:00,09:30-16:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Ballymena-Central-Library.aspx,ballymena.library@librariesni.org.uk
Northern Ireland,Ballymoney,Rodden Foot,"Queen Street, Ballymoney",Antrim,BT53 6JB,,No,LAL,,,10:00-17:00,14:00-20:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Ballymoney-Library.aspx,ballymoney.library@librariesni.org.uk
Northern Ireland,Ballynahinch,Main Street,Ballynahinch,Down,BT24 8DN,,No,LAL,,,10:00-17:00,13:00-20:00,10:00-17:00,10:00-17:00,10:00-14:00,10:00-13:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Ballynahinch-Library.aspx,ballynahinch.library@librariesni.org.uk
Northern Ireland,Banbridge,23 Scarva Road,Banbridge,Down,BT32 3AD,,No,LAL,,,09:30-17:00,12:00-20:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-16:30,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Banbridge-Library.aspx,banbridge.library@librariesni.org.uk
Northern Ireland,Bangor Carnegie,Hamilton Road,Bangor,Down,BT20 4LH,,No,LAL,,,09:00-20:00,09:00-17:00,09:00-17:00,09:00-21:00,09:00-17:00,10:00-17:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Bangor-Carnegie-Library.aspx,bangorcarnegie.library@librariesni.org.uk
Northern Ireland,Belfast Central,Royal Avenue,Belfast,Antrim,BT1 1EA,,No,LAL,,,09:00-20:00,09:00-17:30,09:00-17:30,09:00-20:00,09:00-17:30,10:00-16:30,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Belfast-Central-Library.aspx,belfast.central@librariesni.org.uk
Northern Ireland,Belfast Central​,Royal Avenue,Belfast,Antrim,BT1 1EA,,No,LAL,,,09:00-20:00,09:00-17:30,09:00-17:30,09:00-20:00,09:00-17:30,10:00-16:30,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Belfast-Central-Library.aspx,belfast.central@librariesni.org.uk
Northern Ireland,Bessbrook,22 Church Road,Bessbrook,Armagh,BT35 7AQ,,No,LAL,,,,13:00-20:00,10:00-17:00,,10:00-17:00,11:00-15:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Bessbrook-Library.aspx,bessbrook.library@librariesni.org.uk
Northern Ireland,Broughshane,Main Street,Broughshane,Antrim,BT42 4JW,,No,LAL,,,,"10:30-13:00,14:00-20:00",,"10:30-13:00,14:00-17:00",,"10:30-13:00,14:00-16:00",,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Broughshane-Library.aspx,broughshane.library@librariesni.org.uk
Northern Ireland,Brownlow,3 Brownlow Road,Craigavon,Armagh,BT65 5DL,,No,LAL,,,10:00-17:00,10:00-19:00,10:00-17:00,,10:00-16:00,10:00-16:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Brownlow-Library.aspx,brownlow.library@librariesni.org.uk
Northern Ireland,Carnlough,Town Hall,Carnlough,Antrim,BT44 0EU,,No,LAL,,,,"10:30-13:00,14:00-16:30",,"10:30-13:00,14:00-16:30",,"10:00-13:00,14:00-16:00",,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Carnlough-Library.aspx,carnlough.library@librariesni.org.uk
Northern Ireland,Carrickfergus,2 Joymount Court,Carrickfergus,Antrim,BT38 7DQ,,No,LAL,,,10:00-20:00,10:00-17:30,10:00-20:00,10:00-17:30,09:30-17:00,09:30-17:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Carrickfergus-Library.aspx,carrickfergus.library@librariesni.org.uk
Northern Ireland,Carryduff,Church Road,Carryduff,Down,BT8 8DT,,No,LAL,,,10:00-17:00,,10:00-20:00,,10:00-15:00,10:00-13:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Carryduff-Library.aspx,carryduff.library@librariesni.org.uk
Northern Ireland,Castlederg,1A Hospital Road,Castlederg,Tyrone,BT81 7BU,,No,LAL,,,,14:00-20:00,"10:30-13:00,14:00-17:00","10:30-13:00,14:00-17:00","10:30-13:00,14:00-17:00",10:30-13:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Castlederg-Library.aspx,castlederg.library@librariesni.org.uk
Northern Ireland,Castlewellan,Main Street,Castlewellan,Down,BT31 9DA,,No,LAL,,,,10:00-17:00,13:00-20:00,,10:00-17:00,10:00-14:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Castlewellan-Library.aspx,castlewellan.library@librariesni.org.uk
Northern Ireland,Chichester,109 Salisbury Avenue,Belfast,Antrim,BT15 5EB,,No,LAL,,,09:30-17:30,09:30-17:30,09:30-17:30,12:30-20:00,12:30-17:30,09:30-13:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Chichester-Library.aspx,chichester.library@librariesni.org.uk
Northern Ireland,Cloughfern,2A Kings Crescent,Newtownabbey,Antrim,BT37 0DH,,No,LAL,,,,"11:00-13:00,14:00-18:00",,"10:00-13:00,14:00-17:00",,"10:00-13:00,14:00-17:00",,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Cloughfern-Library.aspx,cloughfern.library@librariesni.org.uk
Northern Ireland,Coalisland,"2-4 Lineside, The Cornmill",Coalisland,Tyrone,BT71 4LT,,No,LAL,,,10:00-17:00,10:00-17:00,,10:00-19:00,10:00-16:00,10:00-16:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Coalisland-Library.aspx,coalisland.library@librariesni.org.uk
Northern Ireland,Coleraine,Queen Street,Coleraine,Londonderry,BT52 1BE,,No,LAL,,,09:30-17:30,09:30-17:30,09:30-20:00,09:30-17:30,09:30-17:30,09:30-17:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Coleraine-Library.aspx,coleraine.library@librariesni.org.uk
Northern Ireland,Colin Glen,Unit 17 The Dairy Farm Centre,"Stewartstown Road, Dunmurry",Antrim,BT17 0AW,,No,LAL,,,13:00-20:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,11:00-16:00,,,,,,,,,,No,,,https://www.librariesni.org.uk/Libraries/Pages/Colin-Glen-Library.aspx,colinglen.library@librariesni.org.uk
