Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Devon,Appledore,The Quay,Bideford,Devonshire,EX39 1QS,,No,CL,,,00:00-00:00,10:00-13:00,14:00-17:00,10:00-12:00,00:00-00:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/appledorelibrary,appledore.library@librariesunlimited.org.uk
Devon,Ashburton,"Ashburton Post Office, 4 St. Lawrence Lane",Ashburton,Devonshire,TQ13 7DD,,No,CL,,,08:00-17:30,08:00-17:30,08:00-17:30,08:00-17:30,08:00-17:30,08:00-17:30,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Ashburton Post Office,,https://www.devonlibraries.org.uk/web/arena/ashburtonlibrary,ashburton.library@librariesunlimited.org.uk
Devon,Axminster,South Street,Axminster,Devonshire,EX13 5AD,,No,CL,,,10:00-13:00,10:00-18:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/axminsterlibrary,axminster.library@librariesunlimited.org.uk
Devon,Bampton,Newton Square,Bampton,Devonshire,EX16 9NE,,No,CL,,,15:00-17:00,00:00-00:00,00:00-00:00,09:30-12:30,00:00-00:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/bamptonlibrary,bampton.library@librariesunlimited.org.uk
Devon,Barnstaple,"North Devon Library & Record Office, Tuly Street",Barnstaple,Devonshire,EX31 1EL,100041038084,No,CL,,,09:00-18:00,09:00-18:00,10:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/barnstaplelibrary,barnstaple.library@librariesunlimited.org.uk
Devon,Bideford,New Road,Bideford,Devonshire,EX39 2HR,,No,CL,,,09:30-18:00,09:30-18:00,00:00-00:00,09:30-18:00,09:30-18:00,09:30-13:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/bidefordlibrary,bideford.library@librariesunlimited.org.uk
Devon,Bovey Tracey,Abbey Road,Bovey Tracey,Devonshire,TQ13 9HZ,,No,CL,,,00:00-00:00,10:00-18:00,00:00-00:00,10:00-17:00,10:00-13:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/boveytraceylibrary,boveytracey.library@librariesunlimited.org.uk
Devon,Braunton,Chaloners Road,Braunton,Devonshire,EX33 2ES,,No,CL,,,10:00-18:00,14:00-17:00,10:00-13:00,09:00-13:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/brauntonlibrary,braunton.library@librariesunlimited.org.uk
Devon,Buckfastleigh,"Town Hall, Bossell Road",Buckfastleigh,Devonshire,TQ11 0DD,,No,CL,,,10:00-13:00,10:00-13:00,00:00-00:00,15:00-18:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/Buckfastleighlibrary,buckfastleigh.library@librariesunlimited.org.uk
Devon,Budleigh Salterton,Station Road,Budleigh Salterton,Devonshire,EX9 6RH,,No,CL,,,09:30-18:00,00:00-00:00,09:30-13:00,09:30-17:30,09:30-13:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/budleighsaltertonlibrary,budleigh.library@librariesunlimited.org.uk
Devon,Chagford,Jubilee Hall,Chagford,Devonshire,TQ13 8DP,,No,CL,,,00:00-00:00,15:00-17:00,00:00-00:00,00:00-00:00,10:30-12:30,10:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/chagfordlibrary,chagford.library@librariesunlimited.org.uk
Devon,Chudleigh,Market Way,Chudleigh,Devonshire,TQ13 0HL,,No,CL,,,10:00-13:00,15:00-18:00,10:00-13:00,00:00-00:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.devonlibraries.org.uk/web/arena/chudleighlibrary,chudleigh.library@librariesunlimited.org.uk
Devon,Chulmleigh,"Chulmleigh Community College, Fourways Cross",Chulmleigh,Devonshire,EX18 7AA,,No,CL,,,00:00-00:00,09:00-16:00,09:00-16:00,09:00-15:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Chulmleigh Community College,,https://www.devonlibraries.org.uk/web/arena/chulmleighlibrary,chulmleigh.library@librariesunlimited.org.uk
