Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
North Lanarkshire,Abronhill Library,17 Pine Road,,Cumbernauld,G67 3BE,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/abronhill-library/,
North Lanarkshire,Airdrie Library,Wellwynd ,,Airdrie,ML6 0AG,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/airdrie-library/,
North Lanarkshire,Bellshill Cultural Centre Library,John Street,,Bellshill,ML4 1RJ,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/bellshill-cultural-centre/,
North Lanarkshire,Chapelhall Library,2 Honeywell Crescent,,Airdrie,ML6 8XW,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/chapelhall-library/,
North Lanarkshire,Chryston Library,Chryston Cultural Centre ,,Lindsaybeg Road ,G69 9DL,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/chryston-library/,
North Lanarkshire,Cleland Library,Main St,,Cleland,ML1 5QW,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/cleland-library/,
North Lanarkshire,Coatbridge Library,The Buchanan Centre ,,126 Main Street ,ML5 3BJ,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/coatbridge-library/,
North Lanarkshire,Condorrat Library,North Road ,,Condorrat,G68 9AE,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/condorrat-library/,
North Lanarkshire,Cumbernauld Library,8 Allander Walk,,Cumbernauld,G67 1EE,118143429,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/cumbernauld-library/,
North Lanarkshire,Kilsyth Library,Burngreen,,Kilsyth,G65 0HT,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/kilsyth-library/,
North Lanarkshire,Moodiesburn Library,Glenmanor Avenue,,Moodiesburn ,G69 0DL,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/moodiesburn-library/,
North Lanarkshire,Motherwell Library,35 Hamilton Road,, Motherwell,ML1 3BZ,118073840,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/motherwell-library/,
North Lanarkshire,Newarthill Library,Kirkhall Road,,Newarthill,ML1 5BB,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/newarthill-library/,
North Lanarkshire,Newmains Library,The NCT Centre  ,,15 Manse Road ,ML2 9AX,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/newmains-library/,
North Lanarkshire,New Stevenston Library,Coronation Road East,,New Stevenston,ML1 4HX,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/new-stevenston-library/,
North Lanarkshire,Shotts Library,Benhar Road,,Shotts,ML7 5EN,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/shotts-library/,
North Lanarkshire,Stepps Library,10 Blenheim Avenue,,Stepps,G33 6FH,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/stepps-library/,
North Lanarkshire,Viewpark Library,Burnhead Street,,Viewpark,G71 5AT,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/viewpark-library/,
North Lanarkshire,Wishaw Library,The Houldsworth Centre,,Wishaw ,ML2 7LP,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://culturenl.co.uk/libraries/your-library/wishaw-library/,
