Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Staffordshire County Council,Audley Library,Hall Street,Stoke-on-Trent,Staffordshire,ST7 8DB,100032284551,Yes,CRL,,,14:00-17:00,09:00-17:00,00:00-00:00,09:00-17:00,09:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.staffordshire.gov.uk/Libraries/branchlibraries/AudleyLibrary/AudleyLibrary.aspx,audley.library@staffordshire.gov.uk
Staffordshire County Council,Barton Under Needwood Library,Dunstall Road,Barton-under-Needwood,Staffordshire,DE13 8AX,100032002575,Yes,CRL,,,10:00-17:00,00:00-00:00,10:00-17:00,10:00-19:00,10:00-14:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.staffordshire.gov.uk/Libraries/branchlibraries/BartonUnderNeedwoodLibrary/BartonUnderNeedwoodLibrary.aspx,barton.library@staffordshire.gov.uk
Staffordshire County Council,Baswich Library,Lynton Avenue,Stafford,Staffordshire,ST17 0EA,100032203780,No,CRL,,,14:00-19:00,00:00-00:00,09:00-17:00,14:00-19:00,09:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.staffordshire.gov.uk/Libraries/branchlibraries/BaswichLibrary/BaswichLibrary.aspx,baswich.library@staffordshire.gov.uk
Staffordshire County Council,Biddulph Library,Tunstall Road,Stoke-on-Trent,Staffordshire,ST8 6HH,100032221028,Yes,LAL,,,09:00-17:00,09:00-18:00,09:00-17:00,09:00-13:00,09:00-17:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.staffordshire.gov.uk/Libraries/branchlibraries/BiddulphLibrary/BiddulphLibrary.aspx,biddulph.library@staffordshire.gov.uk
Staffordshire County Council,Blythe Bridge Library,Uttoxeter Road,Stoke-on-Trent,Staffordshire,ST11 9JR,200001577371,No,CRL,,,13:00-19:00,09:00-17:00,00:00-00:00,09:00-17:00,09:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,previously called Blythe centre,https://www.staffordshire.gov.uk/Libraries/branchlibraries/BlytheBridgeLibrary/BlytheBridgeLibrary.aspx,blythebridge.library@staffordshire.gov.uk
Staffordshire County Council,Brereton Library,Talbot Road,Rugeley,Staffordshire,WS15 1AU,,No,CRL,,,14:00-17:00,08:45-17:00,00:00-00:00,08:45-17:00,14:00-18:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed 13:00 to 14:00 Tuesdays and Thursdays,https://www.staffordshire.gov.uk/Libraries/branchlibraries/BreretonLibrary/BreretonLibrary.aspx,brereton.library@staffordshire.gov.uk
Staffordshire County Council,Brewood Library,Newport Street,Stafford,Staffordshire,ST19 9DT,100032206219,No,CRL,,,00:00-00:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,"Closed 13:00 to 14:00 Tuesdays, Wednesdays, Thursdays and Fridays",https://www.staffordshire.gov.uk/Libraries/branchlibraries/BrewoodLibrary/BrewoodLibrary.aspx,brewood.library@staffordshire.gov.uk
Staffordshire County Council,Burntwood Library,"Sankeys Corner, Bridge Cross Road",Burntwood,Staffordshire,WS7 2BX,10013214744,Yes,LAL,,,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.staffordshire.gov.uk/Libraries/branchlibraries/BurntwoodLibrary/BurntwoodLibrary.aspx,burntwood.library@staffordshire.gov.uk
Staffordshire County Council,Burton Library,"Riverside, High Street",Burton-upon-Trent,Staffordshire,DE14 1AH,100032282760,Yes,LAL,,,09:00-18:00,09:00-17:00,09:00-17:00,09:00-19:00,09:00-17:00,08:30-16:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.staffordshire.gov.uk/Libraries/branchlibraries/BurtonLibrary/BurtonLibrary.aspx,burton.library@staffordshire.gov.uk
Staffordshire County Council,Cannock Library,Manor Avenue,Cannock,Staffordshire,WS11 1AA,100032222514,Yes,LAL,,,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.staffordshire.gov.uk/Libraries/branchlibraries/CannockLibrary/CannockLibrary.aspx,cannock.library@staffordshire.gov.uk
