Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Aberdeen City Council,Aberdeen Central Library,Rosemount Viaduct,,Aberdeen,AB25 1GW,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Services/lib_communitylibraries.asp,
Aberdeen City Council,Airyhall Library,Springfield Road,,Aberdeen,AB15 7RF,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Services/lib_communitylibraries.asp,
Aberdeen City Council,Bridge of Don Library,Scotstown Road ,,Bridge of Don,AB22 8HH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Services/lib_communitylibraries.asp,
Aberdeen City Council,Bucksburn Community Library,Kepplehills Road,,Aberdeen,AB21 9DG,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Services/lib_communitylibraries.asp,
Aberdeen City Council,Cornhill Library,Cornhill Drive ,,Aberdeen,AB16 5UT,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Cove Library,Loirston Avenue,,Aberdeen,AB12 3HE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Cults Library,429 North Deeside Road,,Aberdeen,AB15 9SX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Dyce Library,Riverview Drive,,Aberdeen ,AB21 7NF,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Ferryhill Library,Fonthill Road,,Aberdeen,AB11 6UP,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Kaimhill Library,Pitmedden Terrace,,Aberdeen,AB10 7HR,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Kincorth Library,Provost Watt Drive,,Aberdeen,AB12 5NA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Mastrick Library,Greenfern Road ,,Aberdeen ,AB16 6TR,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Northfield Library,Byron Square,,Aberdeen,AB16 7LL,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Tillydrone Library,Pennan Road,,Aberdeen,AB24 2UD,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Torry Library,Victoria Road,,Aberdeen,AB11 9NJ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
Aberdeen City Council,Woodside Library ,Clifton Road,,Aberdeen,AB15 7RF,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeencity.gov.uk/Library_Service/Libraries_Menu.asp,
