Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Northamptonshire,Abington,Lindsay Avenue,Northampton,Northamptonshire,NN3 2SJ,15027033,No,LAL,,,00:00-00:00,10:00-14:00,00:00-00:00,09:00-18:00,09:00-18:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,"Expected to become CRL by 01 April 2020
Library opens first Saturday of month only
Library is open 22 hours in the weeks when not open on a Saturday",http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,ablib@firstforwellbeing.co.uk
Northamptonshire,Brackley,Manor Road,Brackley,Northamptonshire,NN13 6AJ,100032141407,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,braclib@firstforwellbeing.co.uk
Northamptonshire,Brixworth,Spratton Road,Brixworth,Northamptonshire,NN6 9DS,28052572,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Parish Council rooms & Community Cafe,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,brixlib@firstforwellbeing.co.uk
Northamptonshire,Burton Latimer,High Street,Burton Latimer,Northamptonshire,NN15 5RH,100032143427,No,LAL,,,00:00-00:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,burtlib@firstforwellbeing.co.uk
Northamptonshire,Corby,"9 The Links, Queens Square",Corby,Northamptonshire,NN17 1PZ,10006865975,No,LAL,,,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Northamptonshire,Corby,"The Cube, George Street",Corby,Northamptonshire,NN17 1QJ,10024042369,No,LAL,2010,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"The Building houses the Council Chamber & Associated Council Services for Corby Borough Council,  Registrar Services & Theatres",,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,corlib@firstforwellbeing.co.uk
Northamptonshire,Danesholme,14 Neighbourhood Centre,Corby,Northamptonshire,NN18 9EJ,10006865901,No,LAL,,,00:00-00:00,00:00-00:00,00:00-00:00,14:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,danelib@firstforwellbeing.co.uk
Northamptonshire,Daventry,North Street,Daventry,Northamptonshire,NN11 4GJ,28010753,No,LAL,,2019,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,
Northamptonshire,Daventry,"The Abbey Advice& Resource Centre, Market Street",Daventry,Northamptonshire,NN11 4XG,,No,LAL,2019,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"Office Space, Meeting Rooms & range of Support Services for Commercial& Voluntary Sector Organisations. Registrar Services",,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,davlib@firstforwellbeing.co.uk
Northamptonshire,Deanshanger,Little London,Deanshanger,Northamptonshire,MK19 6HT,10013086892,No,LAL,,,00:00-00:00,00:00-00:00,10:00-14:00,14:00-18:00,14:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Centre,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,deanlib@firstforwellbeing.co.uk
Northamptonshire,Desborough,High Street,Desborough,Northamptonshire,NN14 2SQ,100032142397,No,LAL,,,00:00-00:00,09:00-18:00,10:00-16:00,09:00-18:00,09:00-18:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Town Council,Changed to CRL January 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,deslib@firstforwellbeing.co.uk
Northamptonshire,Duston,Pendle Road,Northampton,Northamptonshire,NN5 6DT,15064730,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"Parish Rooms, Playgroup & Cafe",,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,dustlib@firstforwellbeing.co.uk
Northamptonshire,Earls Barton,Broad Street,Earls Barton,Northamptonshire,NN6 0ND,100032151218,No,LAL,,,00:00-00:00,00:00-00:00,09:00-14:00,13:00-18:00,13:00-18:00,00:00-00:00,11:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,bartlib@firstforwellbeing.co.uk
Northamptonshire,Far Cotton,"The REC Centre, Towcester Road",Northampton,Northamptonshire,NN4 8LG,15119936,No,LAL,,,12:00-16:00,00:00-00:00,10:00-14:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Centre & NHS Services,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,cotlib@firstforwellbeing.co.uk
Northamptonshire,Finedon,Berry Green Road,Finedon,Northamptonshire,NN9 5JL,100032265450,No,LAL,,,00:00-00:00,00:00-00:00,10:00-14:00,14:00-18:00,14:00-18:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Rooms,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,finlib@firstforwellbeing.co.uk
Northamptonshire,Higham Ferrers,Midland Road,Higham Ferrers,Northamptonshire,NN10 8DN,200000733430,No,LAL,,,00:00-00:00,10:00-18:00,00:00-00:00,10:00-18:00,10:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed 01 January 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,highlib@firstforwellbeing.co.uk
Northamptonshire,Hunsbury,Overslade Close,Northampton,Northamptonshire,NN4 0RZ,15079599,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Parish Council,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,hunslib@ firstforwellbeing.co.uk
Northamptonshire,Irchester,High Street,Irchester,Northamptonshire,NN29 7AA,100032147932,No,LAL,,,09:00-13:00,13:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,irchlib@firstforwellbeing.co.uk
Northamptonshire,Irthlingborough,High Street,Irthlingborough,Northamptonshire,NN9 5PU,200000734207,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Interest Company,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,irthlib@firstforwellbeing.co.uk
Northamptonshire,Kettering,Sheep Street,Kettering,Northamptonshire,NN16 0AY,100032144082,No,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Registrar Services,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,ketlib@firstforwellbeing.co.uk
Northamptonshire,Kingsthorpe,Welford Road,Northampton,Northamptonshire,NN2 8AG,15086093,No,LAL,,,00:00-00:00,09:00-18:00,09:00-18:00,00:00-00:00,09:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,kinglib@firstforwellbeing.co.uk
Northamptonshire,Long Buckby,Station Road,Long Buckby,Northamptonshire,NN6 7QB,28018395,No,LAL,,,00:00-00:00,00:00-00:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,bucklib@firstforwellbeing.co.uk
Northamptonshire,Middleton Cheney,Main Road,Middleton Cheney,Northamptonshire,OX17 2PD,100032157012,No,LAL,,,00:00-00:00,14:00-18:00,10:00-14:00,00:00-00:00,14:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Pre-school Group,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,midlib@firstforwellbeing.co.uk
Northamptonshire,Moulton,Moulton Community Centre,Moulton,Northamptonshire,NN3 7TA,,No,LAL,2017,,00:00-00:00,00:00-00:00,09:00-14:00,00:00-00:00,13:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"The Centre includes a Cafe, Pre-School & range of Halls & Function Rooms",Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,moultlib@firstforwellbeing.co.uk
Northamptonshire,Moulton,Doves Lane,Moulton,Northamptonshire,NN3 7TA,28024681,No,LAL,,2017,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,
Northamptonshire,Northampton Central,Abington Street,Northampton,Northamptonshire,NN1 2BA,15099349,No,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Registrar Services,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,centlib@firstforwellbeing.co.uk
Northamptonshire,Oundle,Glapthorne Road,Oundle,Northamptonshire,PE8 4JA,100032263041,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Children Centre,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,oundlib@firstforwellbeing.co.uk
Northamptonshire,Raunds,High Street,Raunds,Northamptonshire,NN9 6HT,200000736557,No,LAL,,,00:00-00:00,10:00-18:00,10:00-18:00,10:00-19:00,00:00-00:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,"Expected to become CRL by 01 April 2020
Library opens first Saturday of month only
Library is open 25 hours in the weeks when not open on a Saturday",http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,raunlib@firstforwellbeing.co.uk
Northamptonshire,Roade,High Street,Roade,Northamptonshire,NN7 2NW,10000460914,No,CRL,,,00:00-00:00,00:00-00:00,10:00-14:00,14:00-18:00,14:00-18:00,10:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,"Transferred to CRL status October 2019
Library opens first and third Saturday of month only
Library is open 12 hours in the weeks when not open on a Saturday",http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,roadecml1@gmail.com
