Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Hampshire,Aldershot,109 High Street,Aldershot,Hampshire,GU11 1DQ,100062322644,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Alresford,20 Broad Street,New Alresford,Hampshire,SO24 9AQ,,No,LAL,,,10:00-13:00,14:00-17:00,00:00-00:00,10:00-13:00,10:00-19:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Alton,Vicarage Hill,Alton,Hampshire,GU34 1HT,,No,LAL,,,09:30-17:00,09:30-17:00,09:30-13:00,09:30-19:00,09:30-17:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Andover,Chantry Centre,Andover,Hampshire,SP10 1LT,,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-18:00,09:00-17:00,09:00-16:00,11:00-15:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Basingstoke Discovery Centre,"Festival Place, Shopping Centre",Basingstoke,Hampshire,RG21 7LS,,No,LAL,,,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-16:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Bishops Waltham,Free Street,Southampton,Hampshire,SO32 1EE,,No,LAL,,,00:00-00:00,14:00-19:00,10:00-17:00,00:00-00:00,10:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Blackfield,167 Hampton Parade,Southampton,Hampshire,SO45 1XA,,No,LAL,,,00:00-00:00,10:00-16:00,00:00-00:00,10:00-16:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed between 1300 and 1330 on Tue/Thu,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Bordon,"Forest Centre, Pinehill Road",Bordon,Hampshire,GU35 0TN,,No,LAL,,,09:30-17:00,09:30-17:00,00:00-00:00,09:30-17:00,09:30-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Bridgemary,74 Brewers Lane,Gosport,Hampshire,PO13 0LA,,No,LAL,,,14:00-17:00,09:30-13:00,00:00-00:00,09:30-17:00,09:30-13:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed between 1300 and 1400 on Thu,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
Hampshire,Chandlers Ford,Oakmount Road,Eastleigh,Hampshire,SO53 2LH,,No,LAL,,,09:00-17:00,09:00-19:00,09:00-17:00,09:00-19:00,09:00-17:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hants.gov.uk/library,County.Library.HQ@hants.gov.uk
