Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Wigan,Abram,8 Vicarage Road,Wigan,Greater Manchester,WN2 5QX,100012815518,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Wigan,Ashton,Wigan Road,Ashton-in-Makerfield,Greater Manchester,WN4 9BH,100012816990,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Ashton-Library.aspx,ashton.library@wigan.gov.uk
Wigan,Aspull,Oakfield Crescent,Aspull,Greater Manchester,WN2 1XJ,100012814349,No,CRL,,,10:00-13:00,10:00-17:00,00:00-00:00,10:00-16:00,10:00-12:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Aspull-Library.aspx,aspull.library@wigan.gov.uk
Wigan,Atherton,Bolton Road,Atherton,Greater Manchester,M46 9JP,100012714158,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Wigan,Atherton,York Street,Atherton,Greater Manchester,M46 9JH,100012714157,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Atherton Community Hub,,https://www.wigan.gov.uk/Resident/Libraries/Atherton-Library.aspx,atherton.library@wigan.gov.uk
Wigan,Beech Hill,1 Buckley Street West,Wigan,Greater Manchester,WN6 7PQ,100012818539,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Wigan,Golborne,Tanner's Lane,Golborne,Greater Manchester,WA3 3AW,100012804664,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Golborne-Library.aspx,golborne.library@wigan.gov.uk
Wigan,Hindley,First Avenue,Hindley,Greater Manchester,WN2 3EB,100012814861,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Hindley-Library.aspx,hindley.library@wigan.gov.uk
Wigan,Hindley,99 Market Street,Hindley,Greater Manchester,WN2 3AN,100012814928,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Wigan,Hope Community,"2, The Community Complex, Highfield Grange",Winstanley,Greater Manchester,WN3 6GH,10091699524,No,CRL,,,09:30-12:30,09:30-12:30,09:30-12:30,00:00-00:00,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Hope School & College,,https://www.wigan.gov.uk/Resident/Libraries/Hope-Community-Library.aspx,hope.library@wigan.gov.uk
Wigan,Ince,"Ince Community Centre, Manchester Road",Ince,Greater Manchester,WN2 2DJ,10091701111,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Ince Community Centre,,https://www.wigan.gov.uk/Resident/Libraries/Ince-Library.aspx,ince.library@wigan.gov.uk
Wigan,Ince,Smithy Green,Ince,Greater Manchester,WN2 2AT,100012814549,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Wigan,Lamberhead Green,"Abraham Guest Academy, Greenhey",Orrell,Greater Manchester,WN5 0DQ,10014066515,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:15-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,The Dean Trust,,https://www.wigan.gov.uk/Resident/Libraries/Lamberhead-Green-Library.aspx,
Wigan,Leigh,Civic Square,Leigh,Greater Manchester,WN7 1EB,100012855927,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Leigh-Library.aspx,leigh.library@wigan.gov.uk
Wigan,Marsh Green,Harrow Road,Marsh Green,Greater Manchester,WN5 0QL,100012817122,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Marsh-Green-Library.aspx,marshgreen.library@wigan.gov.uk
Wigan,Orrell,241 Orrell Road,Orrell,Greater Manchester,WN5 8LY,100012817581,No,LAL,,2010,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,(Closed 2010) (now Book Cycle),,
Wigan,Platt Bridge,Rivington Avenue,Platt Bridge,Greater Manchester,WN2 5NG,10091699523,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Platt Bridge Community School,,https://www.wigan.gov.uk/Resident/Libraries/Platt-Bridge-Library.aspx,plattbridge.library@wigan.gov.uk
Wigan,Shevington,Gathurst Lane,Shevington,Greater Manchester,WN6 8HA,100012818734,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Shevington-Library.aspx,shevington.library@wigan.gov.uk
Wigan,Standish,Cross Street,Standish,Greater Manchester,WN6 0HQ,100012818285,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Standish-Library.aspx,standish.library@wigan.gov.uk
Wigan,Tyldesley,Stanley Street,Tyldesley,Greater Manchester,M29 8AE,200002851239,No,LAL,,,09:00-14:00,09:00-14:00,09:00-14:00,12:00-17:00,12:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.wigan.gov.uk/Resident/Libraries/Tyldesley-Library.aspx,tyldesley.library@wigan.gov.uk
Wigan,Wigan,Wigan Life Centre,The Wiend,Greater Manchester,WN1 1NH,10091699522,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Wigan Life Centre,,https://www.wigan.gov.uk/Resident/Libraries/Wigan-Library.aspx,wigan.library@wigan.gov.uk
