Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Liverpool,Allerton,Allerton Road,Allerton,Merseyside,L18 6HG,38005179,No,LAL,,,10:00-18:00,10:00-18:00,10:00-18:00,00:00-00:00,10:00-18:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/allerton-library/,allerton.library@liverpool.gov.uk
Liverpool,Breck Road,"8-10 The Mall, Breck Road",Liverpool,Merseyside,L5 6PX,38174684,No,CRL,,,08:30-16:30,08:30-17:00,08:30-16:30,08:30-16:30,08:30-15:30,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/breck-road-library/,brecklibrary@altvalley.co.uk
Liverpool,Central Library,William Brown Street,Liverpool,Merseyside,L3 8EW,38165204,No,LAL,,,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-17:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/central-library/,libraries.enquiries@liverpool.gov.uk
Liverpool,Childwall,Childwall Fiveways,Childwall,Merseyside,L15 6UT,38031402,No,LAL,,,10:00-18:00,10:00-18:00,10:00-18:00,10:00-17:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/childwall-library/,childwall.library@liverpool.gov.uk
Liverpool,Croxteth,"The Communiversity, Altcross House, Altcross Road",Croxteth,Merseyside,L11 0BS,38006106,No,CRL,,,08:30-16:30,08:30-16:30,08:30-18:00,08:30-16:30,08:30-15:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/croxteth-library/,croxteth.library@liverpool.gov.uk
Liverpool,Dovecot,Back Dovecot Place,Dovecot,Merseyside,L14 9BA,38068423,No,CRL,,,08:30-18:00,08:30-16:30,08:30-16:30,08:30-16:30,08:30-15:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/dovecot-library/,dovecotlibrary@altvalley.co.uk
Liverpool,Edge Hill,26 Lodge Lane,Edge Hill,Merseyside,L8 0QH,38093256,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Liverpool,Fazakerley,Formosa Drive,Fazakerley,Merseyside,L10 7LQ,38058153,No,CRL,,,10:00-17:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/fazakerley-library/,fazlibrary@hotmail.com
Liverpool,Garston,Bowden Road,Garston,Merseyside,L19 1QN,38019836,No,LAL,,,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Council One Stop Shop,,http://liverpool.gov.uk/libraries/find-a-library/garston-library/,garston.library@liverpool.gov.uk
Liverpool,Great Homer Street,Great Homer Street,Liverpool,Merseyside,L5 3LQ,38065750,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Liverpool,Kensington,Kensington,Kensington,Merseyside,L7 2RJ,38084483,No,CRL,,,10:00-18:00,00:00-00:00,10:00-18:00,10:00-17:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/kensington-library/,kensington.library@liverpool.gov.uk
Liverpool,Larkhill,Queens Drive,Liverpool,Merseyside,L13 0DB,,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Liverpool,Lee Valley,"Lee Valley Millennium Centre, Childwall Valley Road",Netherley,Merseyside,L25 2RF,38032039,No,LAL,,,00:00-00:00,10:00-18:00,00:00-00:00,10:00-17:00,10:00-17:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/lee-valley-library/,leevalley.library@liverpool.gov.uk
Liverpool,Norris Green,Townsend Avenue,Norris Green,Merseyside,L11 5AF,38152536,No,LAL,,,10:00-18:00,10:00-18:00,10:00-18:00,00:00-00:00,10:00-18:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/norris-green-library/,norrisgreen.library@liverpool.gov.uk
Liverpool,Old Swan,Prescot Road,Old Swan,Merseyside,L13 5XG,38120428,No,LAL,,,10:00-18:00,10:00-18:00,00:00-00:00,00:00-00:00,10:00-17:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://liverpool.gov.uk/libraries/find-a-library/old-swan-library/,oldswan.library@liverpool.gov.uk
Liverpool,Parklands,Conleach Road,Speke,Merseyside,L24 0TY,38226750,No,LAL,,,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Council One Stop Shop,,http://liverpool.gov.uk/libraries/find-a-library/parklands-library/,parklands.library@liverpool.gov.uk
