Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Knowsley Metropolitan Borough Council,Halewood,"The Halewood Centre, Roseheath Drive",Halewood,Merseyside,L26 9UH,40076088,No,LAL,,,10:00-17:00,10:00-17:00,,10:00-13:00,10:00-17:00,10:00-12:30,,,,,,,,,,Yes,One Stop Shop; Knowsley Works; Health Services,,,halewood.library.dlcs@knowsley.gov.uk
Knowsley Metropolitan Borough Council,Huyton,Civic Way,Huyton,Merseyside,L36 9GD,40056961,No,LAL,,,10:00-17:00,10:00-17:00,,10:00-13:00,00:00-17:00,10:00-13:00,,,,,,,,,,Yes,Invest Knowsley,,,huyton.library.dlcs@knowsley.gov.uk
Knowsley Metropolitan Borough Council,Kirkby,Newtown Gardens,Kirkby,Merseyside,L32 8RR,,Yes,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
Knowsley Metropolitan Borough Council,Kirkby,"The Kirkby Centre,  Norwich Way",Kirkby,Merseyside,L32 8XY,40008350,No,LAL,2013,,10:00-17:00,10:00-17:00,,10:00-13:00,10:00-17:00,10:00-13:00,,,,,,,,,,Yes,One Stop Shop; Knowsley Works; Gallery; Adult Disability Service,,,kirkby.library.dlcs@knowsley.gov.uk
Knowsley Metropolitan Borough Council,Page Moss,Stockbridge Lane,Page Moss,Merseyside,L36 3SA,,No,LAL,,2014,,,,,,,,,,,,,,,,No,,,,
Knowsley Metropolitan Borough Council,Prescot,High Street,Prescot,Merseyside,L34 3LD,,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
Knowsley Metropolitan Borough Council,Prescot,"Prescot Shopping Centre, Aspinall Street",Prescot,Merseyside,L34 5GA,40080202,Yes,LAL,2012,,10:00-17:00,10:00-17:00,,10:00-13:00,10:00-17:00,10:00-13:00,,,,,,,,,,Yes,One Stop Shop; Museum,,,DCFSPrescot.Library@knowsley.gov.uk
Knowsley Metropolitan Borough Council,Stockbridge Village,"Leachcroft, Stockbridge Village",Stockbridge Village,Merseyside,L28 1NR,,Yes,LAL,,2011,,,,,,,,,,,,,,,,No,,,,
Knowsley Metropolitan Borough Council,Stockbridge Village,The Withens,Stockbridge Village,Merseyside,L28 1AB,40077176,Yes,LAL,2011,,10:00-17:00,10:00-17:00,,10:00-13:00,10:00-17:00,10:00-13:00,,,,,,,,,,Yes,Primary School; Leisure Centre,,,stockbridge.library.dlcs@knowsley.gov.uk
Knowsley Metropolitan Borough Council,Whiston,Dragon Lane,Whiston,Merseyside,L35 3QW,,No,LAL,,2014,,,,,,,,,,,,,,,,No,,,,
