Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Aberdeenshire Council,Aberchirder Library,111 Main Street ,,Huntly,AB54 7TB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Aboyne Library,Community Centre,,Bridgeview Road,AB34 5JN,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Alford Library,Alford Community Campus,,Greystone Road ,AB33 8TY,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Ballater Library,Station Square,,Ballater,AB35 5QB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Balmedie Library,Elgie Road,,Balmedie,AB23 8YF,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Banchory Library,Bridge Street,,Banchory,AB31 5SU,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Banff Library,High Street,,Banff,AB45 1AE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.aberdeenshire.gov.uk/libraries/index.asp,
Aberdeenshire Council,Boddam Library,26 Queens Road,,Boddam,AB42 3AX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Bracoden Library,Bracoden School,,Gamrie,AB45 3HA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Cairnbulg Library,Station Road,,Cairnbulg,AB43 8WQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Cruden Bay Library,Station Road,,Cruden Bay,AB42 0NL,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Ellon Library,Station Road,,Ellon,AB41 9AE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
Aberdeenshire Council,Fettercairn Library,Fettercairn School,,Distillery Road,AB30 1TH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.aberdeenshire.gov.uk/libraries/,
