Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Birmingham City Council,Acocks Green Library,Shirley Road,Birmingham,West Midlands,B27 7XH,,Yes,LAL,1932,,11:00-19:00,09:00-17:00,09:00-17:00,09:00-17:00,,09:00-17:00,,,,,,,,,,No,,Closed for lunch 1-2pm,,acocks.green.library@birmingham.gov.uk
Birmingham City Council,Aston Library,99 Whitehead Road,Birmingham,West Midlands,B6 6EJ,,Yes,LAL,,2022,,15:00-16:45,,15:00-16:45,,09:00-16:45,,,,,,,,,,Yes,Birmingham Adult Education Service,Closed for lunch 1-2pm on Saturdays,,aston.library@birmingham.gov.uk
Birmingham City Council,Aston Library,Aston Fire Station Ettington Road ,Birmingham,West Midlands,B6 6ED,,Yes,LAL,2022,,,,,,,,,,,,,,,,,Yes,,,,aston.library@birmingham.gov.uk
Birmingham City Council,Balsall Heath Library,Moseley Road ,Birmingham,West Midlands,B12 9BX,,Yes,LAL,1895,,09:00-17:00,09:00-17:00,09:00-17:00,10:00-18:00,,09:00-17:00,,,,,,,,,,No,,Closed for lunch 1-2pm,,balsall.heath.library@birmingham.gov.uk
Birmingham City Council,Bartley Green Library,Adams Hill ,Birmingham,West Midlands,B32 3QG,,Yes,LAL,1905,,,09:00-17:00,,,09:00-17:00,,,,,,,,,,,Yes,Bartley Green Community Hub,Closed for lunch 1-2pm,,bartley.green.library@birmingham.gov.uk
Birmingham City Council,Birchfield Library,Trinity Road,Birmingham,West Midlands,B6 6AH,,Yes,LAL,1874,,,09:00-17:00,,10:00-18:00,,09:00-17:00,,,,,,,,,,No,,Closed for lunch 1-2pm,,birchfield.library@birmingham.gov.uk
Birmingham City Council,Birmingham Central,Chamberlain Square,Birmingham,West Midlands,B3 3HQ,10091553260,No,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
Birmingham City Council,Bloomsbury Library,"The POD Oliver Street, Nechells Parkway ",Birmingham,West Midlands,B7 4NX,,Yes,LAL,,,09:00-16:00,09:00-17:00,09:00-17:00,09:00-16:00,09:00-16:00,,,,,,,,,,,Yes,The POD,"Closed for lunch, Tues & Weds 1-1.30pm",,bloomsbury.library@birmingham.gov.uk
Birmingham City Council,Boldmere Library,119 Boldmere Road ,Birmingham,West Midlands,B73 5TU,,Yes,LAL,1960,,,09:00-17:00,,09:00-17:00,,09:00-17:00,,,,,,,,,,No,,Closed for lunch 1-2pm,,boldmere.library@birmingham.gov.uk
Birmingham City Council,Castle Vale Library,10 High Street,Birmingham,West Midlands,B35 7PR,,Yes,CRL,,,09:00-17:00,09:00-17:00,,09:00-18:00,,09:00-15:00,,,,,,,,,,No,,Closed for lunch 1-2pm,,castle.vale.library@birmingham.gov.uk
