Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Warwickshire County Council,Alcester Library and Information Centre,"Globe House, Priory Road",Alcester,Warwickshire,B49 5DZ,,Yes,LAL,2016,,09:30-17:30,,09:30-17:30,09:30-17:30,09:30-17:30,10:00-16:00,,,,,,,,,,Yes,Heritage Centre,,https://www.warwickshire.gov.uk/libraries,libraryenquiryteam@warwickshire.gov.uk
Warwickshire County Council,Atherstone Library and Information Centre,Long Street,Atherstone,Warwickshire,CV9 1AX,,Yes,LAL,,,09:30-16:00,09:30-17:00,09:30-17:00,09:30-13:00,09:30-16:00,09:30-13:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,libraryenquiryteam@warwickshire.gov.uk
Warwickshire County Council,Baddesley Community Library,"Village Hall, Keys Hill",Baddesley Ensor,Warwickshire,CV9 2DF,,No,CRL,,,10:00-17:00,09:30-17:00,10:00-17:00,10:00-15:00,09:15-14:15,10:00-12:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,baddesleylibrary@yahoo.com
Warwickshire County Council,Bedworth Heath,,,,CV12 0BN,,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
Warwickshire County Council,Bedworth Library and Information Centre,18 High Street,Bedworth,Warwickshire,CV12 8NF,,Yes,LAL,,,09:30-17:00,09:30-17:00,09:30-17:00,,09:30-17:00,09:30-14:30,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,libraryenquiryteam@warwickshire.gov.uk
Warwickshire County Council,Bidford Community Library,Bramley Way,Bidford-on-Avon,Warwickshire,B50 4QG,,No,CRL,,,10:00-16:30,10:00-16:30,,,10:00-18:00,10:00-12:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,bidfordlibrary@gmail.com
Warwickshire County Council,Binley Woods,,,,CV3 2BQ,,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
Warwickshire County Council,Bulkington Community Library,School Road ,Nuneaton,Warwickshire,CV12 9JB,,No,CRL,,,09:00-12:00,09:00-17:00,,09:00-17:00,09:00-17:00,09:30-13:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,bulkingtoncommunitylibrary@gmail.com
Warwickshire County Council,Camp Hill Community Library,"New Community Centre, Cedar Road",Nuneaton,Warwickshire,CV10 9EB,,No,CRL,,2022,14:00-16:00,,15:00-18:00,,14:00-16:00,,,,,,,,,,,No,"Education, Sports & Social Centre",,https://www.warwickshire.gov.uk/libraries,camphillcommunitylibrary@gmail.com
Warwickshire County Council,Coleshill Library and Information Centre,19a Parkfield Road,Birmingham,West Midlands,B46 3LD,,Yes,LAL,,,09:30-12:30,09:30-17:30,09:30-12:30,09:30-17:30,09:30-12:30,09:30-12:30,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,libraryenquiryteam@warwickshire.gov.uk
Warwickshire County Council,Dordon Community Library,Roman Way,Tamworth,Warwickshire,B78 1RD,,No,CRL,,,09:00-11:00,,12:00-14:00,10:00-14:00,,11:00-13:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,readersofromanway@gmx.co.uk
Warwickshire County Council,Dunchurch Community Library,The Green,Rugby,Warwickshire,CV22 6PA,,No,CRL,,,,10:00-18:30,,10:00-17:00,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,dunchurchcommunitylibrary@btconnect.com
Warwickshire County Council,Harbury Community Library,High Street,Leamington Spa,Warwickshire,CV33 9HW,,No,CRL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-12:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,library@harburyvillagelibrary.org.uk
Warwickshire County Council,Hartshill Community Library,"Holy Trinity Church, Church Road ",Hartshill,Warwickshire,CV10 0LY,,No,CRL,,,,10:00-14:00,14:00-16:00,14:00-16:00,10:00-12:00,10:00-12:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,hartshillcommunitylibrary@gmail.com
Warwickshire County Council,Henley Community Library,115 High Street,Henley-in-Arden,Warwickshire,B95 5AU,,No,CRL,,,,09:00-17:00,09:00-13:00,,09:00-17:00,09:00-13:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,henley.community.library@gmail.com
Warwickshire County Council,Kenilworth Library,Smalley Place,Kenilworth,Warwickshire,CV8 1QG,,Yes,LAL,,,09:00-17:30,09:00-17:30,10:30-17:30,09:00-17:30,09:00-17:30,09:00-13:00,,,,,,,,,,No,,,https://www.warwickshire.gov.uk/libraries,libraryenquiryteam@warwickshire.gov.uk
