Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Bolton Metropolitan Borough Council,Astley Bridge,Moss Bank Way,Bolton,Greater Manchester,BL1 8NP,,No,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
Bolton Metropolitan Borough Council,Blackrod Library,Church Street,Bolton,Greater Manchester,BL6 5EQ,100012561842,Yes,LAL,,,09:00-19:00,,,09:00-19:00,,09:00-12:30,,,,,,,,,,Yes,,,http://www.bolton.gov.uk/website/pages/Blackrodlibrary.aspx,blackrod.library@bolton.gov.uk
Bolton Metropolitan Borough Council,Bolton Central Library,Crompton Place Shopping Centre,Bolton,Greater Manchester,BL1 1DF,10070920617,Yes,LAL,,,08:15-19:30,08:15-19:30,09:30-17:30,08:15-19:30,08:15-17:30,09:00-17:00,10:00-16:00,,,,,,,,,Yes,,,http://www.bolton.gov.uk/website/pages/CentralLibrary.aspx,boltoncentrallibrary@bolton.gov.uk
Bolton Metropolitan Borough Council,Breightmet Library,"Breightmet Health Centre, Breightmet Fold Lane",Bolton,Greater Manchester,BL2 6NT,100012557228,Yes,LAL,,,09:00-12:30,09:00-19:00,09:00-12:30,09:00-19:00,09:00-13:00,09:00-17:00,,,,,,,,,,Yes,Bolton Primary Care Trust,,http://www.bolton.gov.uk/website/pages/BreightmetLibrary.aspx,breightmet.library@bolton.gov.uk
Bolton Metropolitan Borough Council,Bromley Cross Library,The Crescent,Bolton,Greater Manchester,BL7 9JU,100012562822,Yes,LAL,,,13:00-17:30,14:00-19:00,,09:00-19:00,,09:00-12:30,,,,,,,,,,No,,,http://www.bolton.gov.uk/website/pages/BromleyCrossLibrary.aspx,bromleycross.library@bolton.gov.uk
Bolton Metropolitan Borough Council,Castle Hill,"Castle Hill Centre, Castleton Street",Bolton,Greater Manchester,BL2 2JW,100012556214,No,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
Bolton Metropolitan Borough Council,Farnworth Library,Market Street,Bolton,Greater Manchester,BL4 7PG,100012559910,Yes,LAL,,,09:00-17:30,09:00-19:00,,09:00-19:00,09:00-17:30,09:00-17:00,,,,,,,,,,No,,,http://www.bolton.gov.uk/website/pages/FarnworthLibrary.aspx,farnworth.library@bolton.gov.uk
Bolton Metropolitan Borough Council,Halliwell UCAN Neighbourhood Collection,Hatfield Road,Bolton,Greater Manchester,BL1 3BU,100012552960,No,LAL-,2012,,09:00-12:30,09:30-18:00,09:30-18:00,09:30-18:00,09:30-17:00,09:30-12:30,,,,,,,,,,Yes,UCAN Centre,,http://www.bolton.gov.uk/website/pages/Neighbourhoodcollections.aspx,halliwell.ucan@bolton.gov.uk
Bolton Metropolitan Borough Council,Harwood Library,Gate Fold,Bolton,Greater Manchester,BL2 3HN,200002541946,Yes,LAL,,,09:00-17:30,09:00-19:00,,09:00-19:00,09:00-17:30,09:00-17:00,10:00-16:00,,,,,,,,,No,,,http://www.bolton.gov.uk/website/pages/HarwoodLibrary.aspx,harwood.library@bolton.gov.uk
Bolton Metropolitan Borough Council,Heaton Neighbourhood Collection,New Hall Lane,Bolton,Greater Manchester,BL1 5LF,10070919482,No,LAL-,2012,,09:00-17:00,09:00-15:00,09:00-17:00,09:00-17:00,09:00-17:00,,,,,,,,,,,Yes,Children's Centre,,,
