Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Powys County Council,Brecon Library,Ship Street,Brecon,Powys,LD3 9AE,10011808126,Yes,LAL,1969,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/brecon-library/,mailto:brecon.library@powys.gov.uk
Powys County Council,Builth Wells Library,Antur Gwy,Park Road,Builth Wells,LD2 3BA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/builth-wells-library/,mailto:builth.library@powys.gov.uk
Powys County Council,Crickhowell Library,Silver Street,Crickhowell,Powys,NP8 1BJ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/crickhowell-library/,mailto:crickhowell.library@powys.gov.uk
Powys County Council,Hay on Wye Library,Chancery Lane,Hay-On-Wye,Powys,HR3 5BL,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/hay-on-wye-library/,mailto:hay.library@powys.gov.uk
Powys County Council,Knighton Library,Knighton Library,Knighton Community Centre,Bowling Green Lane,LD7 1DR,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/index.php?id=882&L=0,mailto:knighton.library@powys.gov.uk
Powys County Council,Llandrindod Wells Library,Library Service Llandrindod Wells,The Gwalia,Ithon Road,LD1 6AA,10011736761,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/llandrindod-wellslibrary/,mailto:llandrindod.library@powys.gov.uk
Powys County Council,Llanfair Caereinion Library,The Institute,Llanfair Caereinion,Powys,SY21 0RY,,Yes,LAL,1913,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/llanfair-caereinion-library/,mailto:llanfair.library@powys.gov.uk
Powys County Council,Llanfyllin Library,Youth and Community Centre,Council Buildings,Llanfyllin,SY22 5BB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/llanfyllin-library/,mailto:llanfyllin.library@powys.gov.uk
Powys County Council,Llanidloes Library,Library Service Llanidloes Llanidloes Town Hall,Great Oak Street,Llanidloes,SY18 6BN,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/llanidloes-library/,mailto:llanidloes.library@powys.gov.uk
Powys County Council,Llanwrtyd Library,Library Service Llanwrtyd,Ysgol Dolafon C.P. Llanwrtyd Wells,Powys,LD5 4RA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/llanwrtyd-library/,mailto:llanwrtyd.library@powys.gov.uk
Powys County Council,Machynlleth Library,Maengwyn Street,Machynlleth,Powys,SY20 8DY,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/machynlleth-library/,mailto:machynlleth.library@powys.gov.uk
Powys County Council,Montgomery Library,Arthur Street,Montgomery,Powys,SY15 6RA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/montgomery-library/,
Powys County Council,Newtown Library,Park Lane,Newtown,Powys,SY16 1EJ,10011780300,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/newtown-library/,mailto:newtown.library@powys.gov.uk
Powys County Council,Presteigne Library,Market Hall,Broad Street,Presteigne,LD8 2AD,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/presteigne-library/,mailto:presteigne.library@mail.powys.gov.uk
Powys County Council,Rhayader Library,West Street,Rhayader,Powys,LD6 5AB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/rhayader-library/,mailto:rhayader.library@powys.gov.uk
Powys County Council,Talgarth Library,New Street,Talgarth,Powys,LD3 0AH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/talgarth-library/,mailto:talgarth.library@powys.gov.uk
Powys County Council,Welshpool Library,The Canal Wharf,Welshpool,Powys,SY21 7AQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/welshpool-library/,mailto:welshpool.library@powys.gov.uk
Powys County Council,Ystradgynlais Library,Temperance Street,Ystradgynlais,Powys,SA9 1JJ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.powys.gov.uk/en/libraries/find-nearest-library/ystradgynlais-library/,mailto:ystrad.library@powys.gov.uk
