Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
London Borough of Barnet,Burnt Oak,Watling Avenue,Edgware,Greater London,HA8 0UB,200155264,Yes,LAL,,,09:00-20:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,,,,,,,,,,Yes,Boost Service (Burnt Oak Opportunity Support Team - Housing and employment support),,https://www.barnet.gov.uk/citizen-home/libraries.html,burnt.oak.library@barnet.gov.uk
London Borough of Barnet,Childs Hill,320 Cricklewood Lane,London,Greater London,NW2 2QE,200219960,Yes,LAL,,,10:00-13:00,14:00-17:00,10:00-17:00,14:00-20:00,,,14:00-17:00,,,,,,,,,Yes,Kisharon,Partnership with Kisharon to deliver the library.  Kisharon also rent the rest of the building from which they deliver training for residents with additional needs,https://www.barnet.gov.uk/citizen-home/libraries.html,childshill.library@barnet.gov.uk
London Borough of Barnet,Chipping Barnet,3 Stapylton Road,Barnet,Greater London,EN5 4QT,200107378,Yes,LAL,,,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-17:00,10:00-17:00,,,,,,,,,Yes,Nursery,,https://www.barnet.gov.uk/citizen-home/libraries.html,chippingbarnet.library@barnet.gov.uk
London Borough of Barnet,Church End,24 Hendon Lane,London,Greater London,N3 2LN,,No,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
London Borough of Barnet,Colindale,"Colindale Library c/o Barnet & Southgate College,  7 Bristol Avenue",Colindale,Greater London,NW9 5XL,10093995729,Yes,LAL,2016,,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-17:00,10:00-17:00,,,,,,,,,Yes,Barnet & Southgate College,Replacement for Grahame Park,https://www.barnet.gov.uk/citizen-home/libraries.html,colindale.library@barnet.gov.uk
London Borough of Barnet,East Barnet,85 Brookhill Road,East Barnet,Greater London,EN4 8SG,,No,LAL,,2019,,,,,,,,,,,,,,,,No,,Replaced with New Barnet Leisure Centre,https://www.barnet.gov.uk/citizen-home/libraries.html,
London Borough of Barnet,East Finchley,226 High Road,London,Greater London,N2 9BB,200061457,Yes,LAL,,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-17:00,,,,,,,,,,Yes,London School of Biodynamic Psycotherapy,,https://www.barnet.gov.uk/citizen-home/libraries.html,east.finchley.library@barnet.gov.uk
London Borough of Barnet,Edgware,Hale Lane,Edgware,Greater London,HA8 8NN,200220766,Yes,LAL,,,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-17:00,10:00-17:00,,,,,,,,,Yes,Farsophone Association,,https://www.barnet.gov.uk/citizen-home/libraries.html,edgware.library@barnet.gov.uk
London Borough of Barnet,Finchley Church End,318 Regents Park Road,London,Greater London,N3 2LN,10093302213,Yes,LAL,2017,,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-17:00,10:00-17:00,,,,,,,,,No,,Replacement for Church End,https://www.barnet.gov.uk/citizen-home/libraries.html,churchend.library@barnet.gov.uk
London Borough of Barnet,Friern Barnet Community Library,Friern Barnet Road,London,Greater London,N11 3DS,200044867,No,ICL,,,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-15:00,,,,,,,,,,No,,Entirely volunteer run,,friernbarnetcommunitylibrary@gmail.com
London Borough of Barnet,Garden Suburb Community Library,15 The Market Place,London,Greater London,NW11 6LB,200207760,No,ICL,,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,,,,,,,,,,No,,Entirely volunteer run,https://gardensuburblibrary.org.uk/,mail@gardensuburblibrary.org.uk
London Borough of Barnet,Golders Green,156 Golders Green Road,London,Greater London,NW11 8HE,200049056,Yes,LAL,,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,11:00-17:00,14:00-17:00,,,,,,,,,Yes,Chabad Lubavitch,,https://www.barnet.gov.uk/citizen-home/libraries.html,goldersgreen.library@barnet.gov.uk
