Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Northamptonshire County Council,Abington,Lindsay Avenue,Northampton,Northamptonshire,NN3 2SJ,15027033,No,LAL,,,00:00-00:00,10:00-14:00,00:00-00:00,09:00-18:00,09:00-18:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,"Expected to become CRL by 01 April 2020
Library opens first Saturday of month only
Library is open 22 hours in the weeks when not open on a Saturday",http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,ablib@firstforwellbeing.co.uk
Northamptonshire County Council,Brackley,Manor Road,Brackley,Northamptonshire,NN13 6AJ,100032141407,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,braclib@firstforwellbeing.co.uk
Northamptonshire County Council,Brixworth,Spratton Road,Brixworth,Northamptonshire,NN6 9DS,28052572,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Parish Council rooms & Community Cafe,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,brixlib@firstforwellbeing.co.uk
Northamptonshire County Council,Burton Latimer,High Street,Burton Latimer,Northamptonshire,NN15 5RH,100032143427,Yes,LAL,,,00:00-00:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,burtlib@firstforwellbeing.co.uk
Northamptonshire County Council,Corby,"9 The Links, Queens Square",Corby,Northamptonshire,NN17 1PZ,10006865975,Yes,LAL,,,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Northamptonshire County Council,Corby,"The Cube, George Street",Corby,Northamptonshire,NN17 1QJ,10024042369,Yes,LAL,2010,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,"The Building houses the Council Chamber & Associated Council Services for Corby Borough Council,  Registrar Services & Theatres",,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,corlib@firstforwellbeing.co.uk
Northamptonshire County Council,Danesholme,14 Neighbourhood Centre,Corby,Northamptonshire,NN18 9EJ,10006865901,No,LAL,,,00:00-00:00,00:00-00:00,00:00-00:00,14:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,danelib@firstforwellbeing.co.uk
Northamptonshire County Council,Daventry,North Street,Daventry,Northamptonshire,NN11 4GJ,28010753,No,LAL,,2019,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,
Northamptonshire County Council,Daventry,"The Abbey Advice& Resource Centre, Market Street",Daventry,Northamptonshire,NN11 4XG,,Yes,LAL,2019,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,"Office Space, Meeting Rooms & range of Support Services for Commercial& Voluntary Sector Organisations. Registrar Services",,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,davlib@firstforwellbeing.co.uk
Northamptonshire County Council,Deanshanger,Little London,Deanshanger,Northamptonshire,MK19 6HT,10013086892,Yes,LAL,,,00:00-00:00,00:00-00:00,10:00-14:00,14:00-18:00,14:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Community Centre,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,deanlib@firstforwellbeing.co.uk
