Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Lincolnshire County Council,Alford Community Hub Library,6 South Market Place,Alford,Lincolnshire,LN13 9AF,,No,CRL,,,,09:30-13:00,,,09:30-17:00,09:30-13:00,,,,,,,,,,No,,Previously called Alford Focal Point - Community Library,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Birchwood Community Hub Library,Larchwood Crescent,Lincoln,Lincolnshire,LN6 0NA,,No,CRL,,,,09:00-17:00,,09:00-17:00,,,,,,,,,,,,Yes,,,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Boston Library,"County Hall, Fountain Lane",Boston,Lincolnshire,PE21 6DY,,Yes,CL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-18:00,09:00-17:00,09:00-16:00,,,,,,,,,,No,,,https://www.better.org.uk/library/lincolnshire/bostonlibrary,boston.library@gll.org
Lincolnshire County Council,Boultham Community Hub Library,Boultham Park Road,Lincoln,Lincolnshire,LN6 7ST,,No,CRL,,,09:00-17:00,,09:00-17:00,,,,,,,,,,,,,Yes,,,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Bourne Library and CAP,3 Abbey Road,Bourne,Lincolnshire,PE10 9EF,,Yes,CL,,,09:00-17:00,09:00-18:00,09:00-17:00,09:00-18:00,09:00-17:00,10:00-13:00,,,,,,,,,,Yes,SKDC Community Access Point,,https://www.lincolnshire.gov.uk/findalibrary,b.frontdeskt@southkesteven.gov.uk
Lincolnshire County Council,Bracebridge Community Hub,"Bridge Chuch, 107-115 Newark Road ",Lincoln,Lincolnshire,LN5 8NQ,,No,CRL,,,10:00-12:00,15:30-17:30,10:00-12:00,,10:00-12:00,10:00-12:00,,,,,,,,,,Yes,,,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Bracebridge Heath Community Hub,London Road,Bracebridge Heath,Lincolnshire,LN4 2LA,,No,CRL,,,10:00-16:00,,10:00-16:00,,10:00-16:00,10:30-12:30,,,,,,,,,,No,,,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Branston Community Hub,"Branston Community Academy, Station Road",Lincoln,Lincolnshire,LN4 1LH,,No,CRL,,,10:00-14:00,,10:00-14:00,,12:30-17:30,10:00-13:00,,,,,,,,,,Yes,,,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Burgh le Marsh Community Hub Library,"Tinkers Green, Jackson Lane",Burgh le Marsh,Lincolnshire,PE24 5LA,,No,CRL,2018,,,14:00-16:30,,10:00-13:00,,10:00-13:00,,,,,,,,,,Yes,,,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Caistor Community Hub Library,"Arts & Heritage Centre, Plough Hill",Caistor,Lincolnshire,LN7 6LZ,,No,CRL,,,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,10:00-14:00,,,,,,,,,Yes,Arts & Heritage Centre,,https://www.lincolnshire.gov.uk/findalibrary,
Lincolnshire County Council,Cherry Willingham Community Hub Library,The Parade,Cherry Willingham,Lincolnshire,LN3 4JL,,No,CRL,,,,,,09:30-17:30,,10:00-12:00,,,,,,,,,,Yes,,,https://www.lincolnshire.gov.uk/findalibrary,
