Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
City of Edinburgh Council,Balerno Library,1 Main Street,,Balerno,EH14 7EQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5054/balerno_library,
City of Edinburgh Council,Balgreen Library,173 Balgreen Road,,Edinburgh,EH11 3AT,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5055/balgreen_library,
City of Edinburgh Council,Blackhall Library,56 Hillhouse Road ,,EH4 5EG,EH4 5EG,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5056/blackhall_library,
City of Edinburgh Council,Colinton Library,14 Thorburn Road ,,Edinburgh,EH13 0BQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5057/colinton_library,
City of Edinburgh Council,Corstorphine Library,12 Kirk Loan ,,Edinburgh,EH12 7HD,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5058/corstorphine_library,
City of Edinburgh Council,Craigmillar Library,101 Niddrie Mains Road,,Edinburgh,EH16 4DS,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5059/craigmillar_library,
City of Edinburgh Council,Currie Library,210 Lanark Road West,,Edinburgh,EH14 5NX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5060/currie_library,
City of Edinburgh Council,Drumbrae Library Hub,81 Drum Brae Drive ,,Edinburgh,EH4 7FE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5758/drumbrae_library_hub,
City of Edinburgh Council,Edinburgh Central Library,George IV Bridge ,,Edinburgh,EH1 1EG,906268310,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5079/central_library,
City of Edinburgh Council,Fountainbridge Library,137 Dundee Street,,Edinburgh,EH11 1BG,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5061/fountainbridge_library,
City of Edinburgh Council,Gilmerton Library,13 Newtoft Street ,,Edinburgh,EH17 8RG,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5062/gilmerton_library,
City of Edinburgh Council,Granton Library,29 Wardieburn Terrace ,,Edinburgh,EH5 1DD,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5063/granton_library,
City of Edinburgh Council,Kirkliston Library,16 Station Road,,Kirkliston,EH29 9BE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5064/kirkliston,
City of Edinburgh Council,Leith Library,28-30 Ferry Road,,Leith,EH6 4AE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5065/leith_library,
City of Edinburgh Council,McDonald Road Library,2 McDonald Road,,Edinburgh,EH7 4LU,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5066/mcdonald_road_library,
City of Edinburgh Council,Moredun Library,Moredun Park Road,,Edinburgh,EH17 7HL,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5067/moredun_library,
City of Edinburgh Council,Morningside Library,184 Morningside Road,,Edinburgh,EH10 4PU,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5068/morningside_library,
City of Edinburgh Council,Muirhouse Library,15 Pennywell Court,,Edinburgh,EH4 4TZ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5069/muirhouse_library,
City of Edinburgh Council,Newington Library,17-21 Fountainhall Road ,,Edinburgh,EH9 2LN,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5070/newington_library,
City of Edinburgh Council,Oxgangs Library,343 Oxgangs Road North ,,Edinburgh,EH13 9LY,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5071/oxgangs_library,
City of Edinburgh Council,Piershill Library,30 Piersfield Terrace ,,Edinburgh,EH8 7BQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.edinburgh.gov.uk/directory_record/5072/piershill_library,
