Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Trafford Metropolitan Borough Council,Altrincham,2 Pott Street,Altrincham,Greater Manchester,WA14 1AH,10070460471,Yes,LAL,,,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,10:00-16:00,10:00-16:00,,,,,,,,,Yes,Health Hub,,https://www.thurrock.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Bowfell,"Urmston Leisure Centre, Bowfell Road",Urmston,Greater Manchester,M41 5RR,,Yes,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
Trafford Metropolitan Borough Council,Coppice,Coppice Avenue,Sale,Greater Manchester,M33 4ND,10070446007,Yes,CRL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,10:00-16:00,,,,,,,,,,Yes,Wellbeing Centre,Previously called Coppice Avenue Library,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Davyhulme,Hayeswater Road,Davyhulme,Greater Manchester,M41 7BL,,Yes,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
Trafford Metropolitan Borough Council,Greatstone,Greatstone Road,Stretford,Greater Manchester,M32 0ZS,,Yes,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
Trafford Metropolitan Borough Council,Hale,Ashley Road,Hale,Greater Manchester,WA15 9SD,100012801184,Yes,LAL,,,10:00-17:00,10:00-19:00,,10:00-17:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,,"Will be relocating to facilitate a new build, likely move out is late 2020",https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Lostock,Selby Road,Lostock,Greater Manchester,M32 9PL,10070453731,No,CRL,,,14:00-16:00,14:00-16:00,14:00-16:00,14:00-16:00,14:00-16:00,,,,,,,,,,,Yes,School,Staffed by the school in term time,https://www.trafford.gov.uk/libraries,
Trafford Metropolitan Borough Council,Old Trafford,"Limelight, 1 St.Brides Way",Old Trafford,Greater Manchester,M16 9NW,10070463400,Yes,LAL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-16:00,,,,,,,,,,Yes,Housing Trust Extra Care Facility,,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Partington,91 Central Road,Partington,Greater Manchester,M31 4FY,100012699158,Yes,LAL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,,,,,,,,,,,Yes,Health Centre,,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Sale,Sale Waterside,Sale,Greater Manchester,M33 7ZF,10070454619,Yes,LAL,,,09:00-19:00,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,10:00-16:00,,,,,,,,,,Yes,Council Building,,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Stretford,Kingsway,Stretford,Greater Manchester,M32 8AP,100012699732,Yes,LAL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-19:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Timperley,121 Park Road,Timperley,Greater Manchester,WA15 6QQ,100012800254,No,LAL,,2022,10:00-17:00,10:00-17:00,,10:00-19:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Timperley,405 Stockport Road,Timperley,Greater Manchester,WA15 7XR,,Yes,LAL,2022,,,,,,,,,,,,,,,,,Yes,,,,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Trafford Town Hall,Talbot Road,Stretford,Greater Manchester,M32 0TH,100012699478,Yes,LAL,2013,,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,,,,,,,,,,,Yes,Council Building,"Temporary location at present, will return to new building on the original site in Autumn 2020",https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Urmston,Unit 34 Golden Way,Urmston,Greater Manchester,M41 0NA,10070448002,Yes,LAL,,,10:00-17:00,10:00-19:00,10:00-17:00,10:00-17:00,10:00-19:00,10:00-16:00,,,,,,,,,,No,,,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
Trafford Metropolitan Borough Council,Woodsend,Woodsend Road,Flixton,Greater Manchester,M41 8GN,100012711287,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-13:00,,,,,,,,,,No,,,https://www.trafford.gov.uk/libraries,libraries@trafford.gov.uk
