Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
London Borough of Waltham Forest,Chingford Library,The Green,Chingford,London,E4 7EN,100022999962,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,12:00-16:00,,,,,,,,,No,,,https://www.walthamforest.gov.uk/libraries/local-libraries/chingford-library,Libraries.Support@walthamforest.gov.uk
London Borough of Waltham Forest,Hale End Library,Castle Avenue,Highams Park,London,E4 9QD,100023583807,Yes,LAL,,,,10:00-18:00,10:00-18:00,,10:00-18:00,10:00-16:00,,,,,,,,,,No,,,https://www.walthamforest.gov.uk/libraries/local-libraries/hale-end-library,Libraries.Support@walthamforest.gov.uk
London Borough of Waltham Forest,Harrow Green Community Library,"The Junction, 2-4 Cathall Road",Leytonstone,London,E11 4LF,100022963565,No,ICL,,,,,,,,,,,,,,,,,,Yes,,,,
London Borough of Waltham Forest,Higham Hill Library,North Countess Road,Walthamstow,London,E17 5HS,100022981657,Yes,LAL,,,10:00-18:00,,,10:00-18:00,10:00-18:00,10:00-16:00,,,,,,,,,,No,,,https://www.walthamforest.gov.uk/libraries/local-libraries/higham-hill-library,Libraries.Support@walthamforest.gov.uk
London Borough of Waltham Forest,Lea Bridge Library,Lea Bridge Road,Leyton,London,E10 7HU,100022958588,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,10:00-16:00,,,,,,,,,Yes,,,https://www.walthamforest.gov.uk/libraries/local-libraries/lea-bridge-library,Libraries.Support@walthamforest.gov.uk
London Borough of Waltham Forest,Leyton Library,High Road Leyton,Leyton,London,E10 5QH,100022953714,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,12:00-16:00,,,,,,,,,No,,,https://www.walthamforest.gov.uk/libraries/local-libraries/leyton-library,Libraries.Support@walthamforest.gov.uk
London Borough of Waltham Forest,Leytonstone Library,6 Church Lane,Leytonstone,London,E11 1HG,100023583898,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,12:00-16:00,,,,,,,,,Yes,,,https://www.walthamforest.gov.uk/libraries/local-libraries/leytonstone-library,Libraries.Support@walthamforest.gov.uk
London Borough of Waltham Forest,South Chingford Community Library,265 Chingford Mount Road,London,London,E4 8LP,100023000575,No,CRL,,,10:00-18:00,10:00-16:00,10:00-16:00,10:00-16:00,,10:00-16:00,,,,,,,,,,No,,,https://www.walthamforest.gov.uk/libraries/local-libraries/south-chingford-community-library,southchingfordlibrary@gmail.com
London Borough of Waltham Forest,Walthamstow Library,High Street,Walthamstow,London,E17 7JN,100022983155,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,10:00-16:00,,,,,,,,,Yes,,,https://www.walthamforest.gov.uk/libraries/local-libraries/walthamstow-library,Libraries.Support@walthamforest.gov.uk
London Borough of Waltham Forest,Wood Street Library,Forest Road,Walthamstow,Essex,E17 4AA,10093559782,Yes,LAL,,2020,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,12:00-16:00,,,,,,,,,No,,,https://www.walthamforest.gov.uk/libraries/local-libraries/wood-street-library,Libraries.support@walthamforest.gov.uk
London Borough of Waltham Forest,Wood Street Library,,,,E17 3HB,,Yes,LAL,2020,,,,,,,,,,,,,,,,,Yes,,,,Libraries.Support@walthamforest.gov.uk
