Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
City of Westminster,Charing Cross Library,4 Charing Cross Road,London,Middlesex,WC2H 0HF,,Yes,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,10:30-14:00,11:00-17:00,,,,,,,,,No,,,,charingcrosslibrary@westminster.gov.uk
City of Westminster,Church Street Library,67 Church Street,London,Middlesex,NW8 8EU,,Yes,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,,,,,,,,,,No,,,,churchstreetlibrary@westminster.gov.uk
City of Westminster,Express Library,10 St. Ann's Street,London,Middlesex,SW1P 2DE,,Yes,LAL,,,,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:00,10:00-17:00,,,,,,,,,,No,,,,archives@westminster.gov.uk
City of Westminster,Little Venice Sports Centre Library Satellite library,10 Crompton Street,London,Middlesex,W2 1ND,,Yes,LAL,,,09:00-22:30,09:00-22:30,09:00-22:30,09:00-22:30,09:00-22:30,10:00-17:30,10:00-17:30,,,,,,,,,No,,,,libraries@westminster.gov.uk
City of Westminster,Maida Vale Library,Sutherland Avenue,London,Middlesex,W9 2QT,100023511234,Yes,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,,,,,,,,,,No,,,,maidavalelibrary@westminster.gov.uk
City of Westminster,Marylebone Library,"Macintosh House, 54 Beaumont Street",London,Middlesex,W1G 6DW,,Yes,LAL,,,09:30-20:00,09:30-20:00,10:00-20:00,09:30-20:00,09:30-20:00,09:30-17:00,13:30-17:00,,,,,,,,,No,,,,marylebonelibrary@westminster.gov.uk
City of Westminster,Mayfair Library,25 South Audley Street,London,Middlesex,W1K 2PB,,Yes,LAL,,,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,10:30-14:00,,,,,,,,,,No,,,,mayfairlibrary@westminster.gov.uk
City of Westminster,Paddington Library,Porchester Road,London,Middlesex,W2 5DU,,Yes,LAL,,,09:30-22:00,09:30-21:00,10:00-21:00,09:30-22:00,09:30-22:00,09:30-17:00,11:00-17:00,,,,,,,,,Yes,,,,paddingtonlibrary@westminster.gov.ukÃ¯Â¿Â½
City of Westminster,Pimlico Library,Lupus Street,London,Middlesex,SW1V 3EY,,Yes,LAL,,,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-17:00,13:30-17:00,,,,,,,,,No,,,,pimlicolibrary@westminster.gov.uk
City of Westminster,Queen's Park Library,666 Harrow Road,London,Middlesex,W10 4NE,100023433123,Yes,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,,,,,,,,,,No,,,,queensparklibrary@westminster.gov.uk
City of Westminster,St. James's Library,,,,SW1E 6QP,10033561477,Yes,LAL,,2011,,,,,,,,,,,,,,,,No,,,,
City of Westminster,St. John's Wood Library,20 Circus Road,London,Middlesex,NW8 6PD,,Yes,LAL,,,09:30-19:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-20:00,09:30-17:00,11:30-15:00,,,,,,,,,No,,,,stjohnswoodlibrary@westminster.gov.uk
City of Westminster,Victoria Library,160 Buckingham Palace Road,London,Middlesex,SW1W 9UD,100023346370,Yes,LAL,,,09:30-20:00,09:30-19:00,10:00-19:00,09:30-19:00,09:30-19:00,09:30-17:00,,,,,,,,,,No,,,,victorialibrary@westminster.gov.uk 
