Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Nottingham City Council,Aspley Library,Nuthall Road,Nottingham,Nottinghamshire,NG8 5DD,200001389234,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-13:00,09:00-18:00,09:00-13:00,,,,,,,,,,No,,,https://www.nottinghamcity.gov.uk/libraries,aspley.library@nottinghamcity.gov.uk
Nottingham City Council,Bakersfield Library,Watson Avenue,Nottingham,Nottinghamshire,NG3 7BN,,No,LAL,,2017,,,,,,,,,,,,,,,,No,,Library closed when Dales Centre Library opened.,,
Nottingham City Council,Basford Library,Vernon Road,Nottingham,Nottinghamshire,NG6 0AR,100032126678,Yes,LAL,,,09:00-13:00,09:00-13:00,,09:00-18:00,,09:00-13:00,,,,,,,,,,No,,,https://www.nottinghamcity.gov.uk/libraries,basford.library@nottinghamcity.gov.uk
Nottingham City Council,Bilborough Library,Bracebridge Drive,Nottingham,Nottinghamshire,NG8 4PN,100032131259,Yes,LAL,,,09:00-18:00,09:00-18:00,,09:00-18:00,09:00-13:00,09:00-13:00,,,,,,,,,,No,,,https://www.nottinghamcity.gov.uk/libraries,bilborough.library@nottinghamcity.gov.uk
Nottingham City Council,Bulwell Library,,,,NG6 9AE,,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,Library closed and moved in to the joint service centre; Bulwell Riverside,,
Nottingham City Council,Bulwell Riverside Library,"Bulwell Riverside, Main Street",Nottingham,Nottinghamshire,NG6 8QJ,10090907116,Yes,LAL,2012,,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,09:00-13:00,,,,,,,,,,Yes,NHS & Housing,,https://www.nottinghamcity.gov.uk/libraries,bulwell.library@nottinghamcity.gov.uk
Nottingham City Council,Clifton Library,Southchurch Drive,Nottingham,Nottinghamshire,NG11 8AB,100032108846,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-13:00,09:00-18:00,09:00-18:00,09:00-13:00,,,,,,,,,,No,,,https://www.nottinghamcity.gov.uk/libraries,clifton.library@nottinghamcity.gov.uk
Nottingham City Council,Dales Centre Library,206 Sneinton Dale,Nottingham,Nottinghamshire,NG2 4HJ,100032108846,Yes,LAL,2017,,09:00-18:00,09:00-13:00,09:00-19:00,,09:00-18:00,09:00-13:00,,,,,,,,,,Yes,,,https://www.nottinghamcity.gov.uk/libraries,dales.library@nottinghamcity.gov.uk
Nottingham City Council,Hyson Green Library,"The Mary Potter Centre, 76 Gregory Boulevard",Nottingham,Nottinghamshire,NG7 5HY,10094272367,Yes,LAL,2015,,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,09:00-13:00,,,,,,,,,,Yes,NHS & Housing,,https://www.nottinghamcity.gov.uk/libraries,hyson_green.library@nottinghamcity.gov.uk
Nottingham City Council,Hyson Green Library,,,,NG7 6BE,,No,LAL,,2015,,,,,,,,,,,,,,,,No,,Library closed and moved in to the joint service centre; The Mary Potter Centre,,
