Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
London Borough of Brent,Barham Community Library,660 Harrow Road,Wembley,Middlesex,HA0 2HB,,No,ICL,,,10:30-17:30,10:30-17:30,14:30-17:30,,,14:30-17:30,,,,,,,,,,No,,,,barhamlibrary@hotmail.co.uk
London Borough of Brent,Cricklewood,152 Olive Road,London,Middlesex,NW2 6UY,,No,ICL,,2011,,,,,,,,,,,,,,,,No,,Under construction,https://www.cricklewoodlibrary.org.uk/,info@cricklewoodlibrary.org.uk
London Borough of Brent,Ealing Road,"Coronet Parade, Ealing Road",Wembley,Middlesex,HA0 4BA,,Yes,LAL,,,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-18:00,10:00-17:00,12:00-17:00,,,,,,,,,No,,,,libraries@brent.gov.uk
London Borough of Brent,Harlesden,Craven Park Road,London,Middlesex,NW10 8SE,,Yes,LAL,,,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-18:00,10:00-17:00,12:00-17:00,,,,,,,,,No,,,,libraries@brent.gov.uk
London Borough of Brent,Kensal Rise,Bathurst Gardens,London,Middlesex,NW10 5JA,,No,ICL,,2011,,,,,,,,,,,,,,,,No,,,,kensalriselibraryusers@hotmail.co.uk
London Borough of Brent,Kilburn,42 Salusbury Road,London,Middlesex,NW6 6NN,,Yes,LAL,,,10:00-20:00,10:00-18:00,10:00-18:00,10:00-20:00,10:00-18:00,10:00-17:00,12:00-17:00,,,,,,,,,No,,,,libraries@brent.gov.uk
London Borough of Brent,Kingsbury,522 - 524 Kingsbury Road,London,Middlesex,NW9 9HE,,Yes,LAL,2013,,10:00-20:00,10:00-18:00,10:00-18:00,10:00-20:00,10:00-18:00,10:00-17:00,12:00-17:00,,,,,,,,,No,,,,libraries@brent.gov.uk
London Borough of Brent,Neasden,277 Neasden Lane,London,Middlesex,NW10 1QJ,,No,LAL,,2011,,,,,,,,,,,,,,,,No,,,,
London Borough of Brent,Preston Community Library,Carlton Avenue East,Wembley,Middlesex,HA9 8PL,,No,ICL,,,13:00-19:00,,15:00-19:00,,13:00-19:00,11:00-17:00,,,,,,,,,,No,,,https://brentlibraries.wordpress.com/,PrestonCommunityLibrary@gmail.com
London Borough of Brent,Tokyngton,Monks Park,Wembley,Middlesex,HA9 6JE,,No,LAL,,2011,,,,,,,,,,,,,,,,No,,,,
London Borough of Brent,Town Hall,Brent Town Hall,Wembley,Middlesex,HA9 9HU,,No,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
London Borough of Brent,Wembley,"Brent Civic Centre, Engineers Way",Wembley,Middlesex,HA9 0FJ,,Yes,LAL,2013,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,10:00-17:00,10:00-17:00,,,,,,,,,No,,,,libraries@brent.gov.uk
London Borough of Brent,Willesden Green,95 High Road,London,Middlesex,NW10 2SF,,Yes,LAL,2015,,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,10:00-17:00,,,,,,,,,Yes,,,,libraries@brent.gov.uk
