Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
West Lothian Council,Almondbank Library,Almondbank Centre,,Shiel Walk,EH54 5EH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Armadale Library,North Street ,,Armadale,EH48 3QB,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Bathgate (Simpson) Library ,Bathgate Partnership Centre,,South Bridge Street,EH48 1TS,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Blackburn Connected,Mill Centre,,Blackburn,EH47 7LQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Blackridge Library,Craig Inn Centre,,Blackridge,EH48 3SP,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Broxburn Library,Strathbrock Partnership Centre,, 189a West Main Street,EH52 5LH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Carmondean Connected,Carmondean Centre ,,Deans,EH54 8PT,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,East Calder Library,Main Street,,East Calder,EH53 0EJ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Fauldhouse Library,Fauldhouse Partnership Centre ,,Lanrigg Road ,EH47 9JD,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Lanthorn Library,Lanthorn Community Centre,,Kenilworth Rise ,EH54 6NY,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Linlithgow Library,Linlithgow Partnership Centre,,High Street,EH49 7EZ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Local History Library,Linlithgow Partnership Centre,,Linlithgow,EH49 7EQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Pumpherston Library,Pumpherston and Uphall Station Community Primary School ,,Drumshoreland Road ,EH53 0LF,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,West Calder Library,Main Street,,West Calder ,EH55 8BQ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,West Lothian College Library,Almondvale Crescent ,,Livingston ,EH54 7EP,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
West Lothian Council,Whitburn Library,Union Road,,Whitburn,EH47 0AR,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
