Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Leicestershire County Council,Anstey,Paper Mill Close,Anstey,Leicestershire,LE7 7AU,,No,CRL,,,14:00-17:00,10:00-13:00,10:00-13:00,10:00-17:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://ansteylibrary.com/,info@ansteylibrary.com
Leicestershire County Council,Ashby-De-La-Zouch,North Street,Ashby-de-la-Zouch,Leicestershire,LE65 1HU,,No,LAL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.leicestershire.gov.uk/leisure-and-community/libraries/find-a-library/ashby-de-la-zouch-library,ashbydelazouchlibrary@leics.gov.uk
Leicestershire County Council,Barrow-upon-Soar,North Street,Loughborough,Leicestershire,LE12 8PZ,,No,CRL,,,14:00-17:00,00:00-00:00,10:00-18:00,00:00-00:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.busca.org.uk/community-groups/library,library@barrowuponsoar.org.uk
Leicestershire County Council,Barwell,"George Ward Centre, Church Lane",Leicester,Leicestershire,LE9 8DG,,Yes,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Leicestershire County Council,Birstall,Wanlip Lane,Birstall,Leicestershire,LE4 4JU,,No,LAL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.leicestershire.gov.uk/leisure-and-community/libraries/find-a-library/birstall-library,birstalllibrary@leics.gov.uk
Leicestershire County Council,Blaby,Lutterworth Road,Blaby,Leicestershire,LE8 4DW,,No,LAL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.leicestershire.gov.uk/leisure-and-community/libraries/find-a-library/blaby-library,blabylibrary@leics.gov.uk
Leicestershire County Council,Bottesford,"Old Primary School, Grantham Road",Bottesford,Leicestershire,NG13 0DF,,No,CRL,,,15:00-18:00,15:00-18:00,13:00-16:00,09:30-12:30,09:30-12:30,09:30-12:30,14:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.bottesfordcommunitylibrary.org.uk/,information@bottesfordcommuntiylibrary.org.uk
Leicestershire County Council,Braunstone Town,Braunstone Civic Centre,Leicester,Leicestershire,LE3 2PP,,No,CRL,,,14:00-19:00,14:00-17:00,10:00-17:00,14:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Hours closed: W&F 12:00-14:00,http://www.leicestershire.gov.uk/leisure-and-community/libraries/find-a-library/braunstone-town-library,Libraries@leics.gov.uk
Leicestershire County Council,Broughton Astley,Main Street,Broughton Astley,Leicestershire,LE9 6RD,,Yes,LAL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.leicestershire.gov.uk/leisure-and-community/libraries/find-a-library/broughton-astley-library,broughtonastleylibrary@leics.gov.uk
Leicestershire County Council,Burbage,Church Street,Hinckley,Leicestershire,LE10 2DA,,No,CRL,,,14:00-17:00,14:00-17:00,00:00-00:00,10:00-18:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Hours closed: Th 13:00-16:00,http://burbagecommunitylibrary.org.uk,mail@naldrett.co.uk
