Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
North Yorkshire County Council,Barlby Library & Community Hub,Howden Road,Selby,North Yorkshire,YO8 5JE,,Yes,CRL,,,00:00-00:00,14:00-19:00,14:00-17:00,00:00-00:00,14:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Bedale Library,Bedale Hall,Bedal,North Yorkshire,DL8 1AA,,Yes,LAL,,,14:00-17:00,10:00-16:00,14:00-17:00,15:00-18:00,10:00-16:00,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Bentham Library,Main Street,Lancester,North Yorkshire,LA2 7JU,,No,CRL,,,14:30-17:00,00:00-00:00,10:00-14:00,00:00-00:00,14:30-16:30,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Bilton & Woodfield Community Library,"Woodfield Primary School, Woodfield Road",Harrogate,North Yorkshire,HG1 4HZ,,No,CRL,,,13:00-19:00,09:30-17:00,00:00-00:00,09:30-17:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Boroughbridge Library,17 St. James Square,York,North Yorkshire,YO51 9AR,,Yes,LAL,,,14:00-17:00,14:00-17:00,10:00-13:00,10:00-13:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Catterick Library,Gough Road,Catterick Garrison,North Yorkshire,DL9 3EL,,Yes,LAL,,,10:00-17:00,10:00-17:00,10:00-19:00,10:00-19:00,10:00-13:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Colburn Library,The Broadway,Catterick Gardens,North Yorkshire,DL9 4RF,,Yes,LAL,,,14:00-17:00,14:00-17:00,00:00-00:00,10:00-17:00,10:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Crosshills Library,Main Street,Keighley,North Yorkshire,BD20 8TQ,,Yes,LAL,,,14:00-19:00,00:00-00:00,10:00-13:00,14:00-17:00,14:00-19:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Previously called South Craven community library,,
North Yorkshire County Council,Derwent Valley Bridge Community Library,3 Pickering Road,Scarborough,en4,YO13 9JE,,Yes,CRL,,,00:00-00:00,10:00-19:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Easingwold Library,Marketplace,York,North Yorkshire,YO61 3AN,,Yes,LAL,,,10:00-17:00,14:00-17:00,00:00-00:00,13:00-18:00,09:30-17:00,10:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Eastfield Library,High Street,Scarborough,North Yorkshire,YO11 3LL,,Yes,LAL,,,10:00-19:00,10:00-17:00,10:00-17:00,10:00-13:00,10:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Previously called Eastfield community library - More Than Books,,
North Yorkshire County Council,Embsay-with-Eastby Community Library,"The Institute, Main Street",Skipton,North Yorkshire,BD23 6RE,,Yes,CRL,,,00:00-00:00,00:00-00:00,00:00-00:00,14:00-18:00,14:00-17:00,10:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Filey Library,Station Avenue,Filey,North Yorkshire,YO14 9AE,,Yes,LAL,,,10:00-17:00,00:00-00:00,10:00-19:00,13:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Gargrave & Malhamdale Community Library,"Gargrave Village Hall, West Street",Skipton,North Yorkshire,BD23 3RD,,Yes,CRL,,,15:00-18:00,00:00-00:00,14:00-17:00,00:00-00:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
North Yorkshire County Council,Grassington Hub & Community Library,Garrs Lane,Skipton,North Yorkshire,BD23 5AT,,Yes,CRL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
