Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Glasgow City Council,Anniesland Library,833 Crow Road,,Glasgow ,G13 1LE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/anniesland-library/Pages/home.aspx,
Glasgow City Council,Ballieston Library,141 Main Street,,Glasgow,G69 6AA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/baillieston-library/Pages/home.aspx,
Glasgow City Council,Barmulloch Library,46 Wallacewell Quadrant,,Glasgow ,G21 3PX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/barmulloch-library/Pages/home.aspx,
Glasgow City Council,Bridgeton Library,The Olympia Building,,2-16 Orr St,G40 2QH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/bridgeton-library/Pages/home.aspx,
Glasgow City Council,Cardonald Library,1113 Mosspark Drive,,Glasgow ,G52 3BU,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/cardonald-library/Pages/home.aspx,
Glasgow City Council,Castlemilk Library,100 Castlemilk Drive,,Glasgow ,G45 9TN,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/castlemilk-library/Pages/home.aspx,
Glasgow City Council,Couper Institute Library,84 Clarkston Road,,Glasgow ,G44 3DA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/couper-institute/Pages/default.aspx,
Glasgow City Council,Dennistoun Library,2a Craigpark,,Glasgow,G31 2NA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/dennistoun-library/Pages/home.aspx,
Glasgow City Council,Drumchapel Library,65 Hecla Avenue,,Glasgow ,G15 8LX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/drumchapel-library/Pages/home.aspx,
Glasgow City Council,Elder Park Library,228a Langlands Road,,Glasgow ,G51 3TZ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://www.glasgowlife.org.uk/libraries/your-local-library/elder-park-library/Pages/home.aspx,
