Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Coventry City Council,Aldermoor,Acorn Street,Stoke Aldermoor,West Midlands,CV3 1DP,,No,LAL,,,12:00-18:00,10:00-14:00,00:00-00:00,12:00-18:00,10:00-14:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.coventry.gov.uk/libraries,aldermoor.library@coventry.gov.uk
Coventry City Council,Allesley Park,"Allesley Park Neighbourhood Centre, Whitaker Road",Allesley Park,West Midlands,CV5 9JE,,No,LAL,,,12:00-18:00,10:00-14:00,00:00-00:00,12:00-18:00,10:00-14:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Allesley Park Neighbourhood Centre,,https://www.coventry.gov.uk/libraries,allesleypark.library@coventry.gov.uk
Coventry City Council,Arena Park,"Arena Park Shopping Centre, Classic Drive",Rowley's Green,West Midlands,CV6 6AS,,No,LAL,,2016,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Coventry City Council,Bell Green,17-23 Riley Square,Bell Green,West Midlands,CV2 1LS,,Yes,LAL,,,09:00-19:00,09:00-19:00,00:00-00:00,09:00-19:00,09:00-19:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.coventry.gov.uk/libraries,bellgreen.library@coventry.gov.uk
Coventry City Council,Caludon,"Caludon Castle School, Axholme Road",Coventry,West Midlands,CV2 5BD,,Yes,LAL,,,14:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,14:00-18:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Caludon Castle School,,https://www.coventry.gov.uk/libraries,caludon.library@coventry.gov.uk
Coventry City Council,Canley,Prior Deram Walk,Canley,West Midlands,CV4 8FT,,Yes,LAL,,,12:00-18:00,10:00-14:00,00:00-00:00,12:00-18:00,10:00-14:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.coventry.gov.uk/libraries,canley.library@coventry.gov.uk
Coventry City Council,Cheylesmore,"Cheylesmore Community Centre, Poitiers Road",Cheylesmore,West Midlands,CV3 5JX,,No,CL,,,13:00-19:00,09:00-13:00,00:00-00:00,13:00-19:00,09:00-12:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Cheylesmore Community Centre,Community-led library (delivered by Cheylesmore Community Centre)previously called Cheylesmore Library and Community Centre,https://www.cheylesmorecentre.co.uk/library/,library@cheylesmorecentre.co.uk
Coventry City Council,Coundon,Moseley Avenue,Coundon,West Midlands,CV6 1HT,,Yes,LAL,,,10:00-19:00,10:00-19:00,00:00-00:00,10:00-19:00,10:00-19:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.coventry.gov.uk/libraries,coundon.library@coventry.gov.uk
Coventry City Council,Coventry Central Library,Smithford Way,Coventry,West Midlands,CV1 1FY,,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-16:30,12:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.coventry.gov.uk/libraries,central.library@coventry.gov.uk
Coventry City Council,Earlsdon Carnegie Community,Earldon Avenue North,Earlsdon,West Midlands,CV5 6FZ,,No,CL,,,10:00-19:00,10:00-17:00,00:00-00:00,09:00-17:00,13:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Community-led library (delivered by Earlsdon Carnegie Community Library) Previously called Earlsdon Library,https://earlsdonlibrary.org.uk/,admin@earlsdonlibrary.org.uk
