Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Walsall Metropolitan Borough Council,Aldridge District Library,Rookery Lane,Aldridge,West Midlands,WS9 8NP,,Yes,LAL,,,,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,09:00-17:00,,,,,,,,,,No,,,,aldridgelibrary@walsall.gov.uk
Walsall Metropolitan Borough Council,Beechdale Library,"Community Centre, Stephenson Square",Walsall,West Midlands,WS2 7DX,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Blakenall Library,"Blakenall Village Centre, Thames Road",Bloxwich,West Midlands,WS3 1LZ,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Bloxwich District Library,Elmore Row,Bloxwich,West Midlands,WS3 2HR,,Yes,LAL,,,,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,09:00-17:00,,,,,,,,,,No,,,,bloxwichlibrary@walsall.gov.uk
Walsall Metropolitan Borough Council,Brownhills District Library,"Park View Centre, Chester Road North",Brownhills,West Midlands,WS8 7JB,,No,LAL,,,,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,09:00-17:00,,,,,,,,,,No,,,,brownhillslibrary@walsall.gov.uk
Walsall Metropolitan Borough Council,Darlaston District Library,King Street,Darlaston,West Midlands,WS10 8DE,,No,LAL,,,,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,09:00-17:00,,,,,,,,,,No,,,,darlastonlibrary@walsall.gov.uk
Walsall Metropolitan Borough Council,Lichfield Street Hub,Lichfield Street,Walsall,West Midlands,WS1 1TR,,No,LAL,,,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-17:00,13:00-16:00,,,,,,,,,No,,Previously called walsall central,,lshlibrary@walsall.gov.uk
Walsall Metropolitan Borough Council,New Invention Library,"The Square, Lichfield Road",Willenhall,West Midlands,WV12 5EA,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Pelsall Library,"Pelsall Village Centre, High Street",Pelsall,West Midlands,WS3 4LX,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Pheasey Library,"Collingwood Centre, Collingwood Drive",Great Barr,West Midlands,B43 7NE,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Pleck Library,Darlaston Road,Walsall,West Midlands,WS2 9RE,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Rushall Library,Pelsall Lane,Rushall,West Midlands,WS4 1NL,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,South Walsall Library,West Bromwich Road,Walsall,West Midlands,WS5 4NW,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Streetly Community Library,Blackwood Road,Streetly,West Midlands,B74 3PL,,No,LAL,,,,08:30-18:00,08:30-18:00,,08:30-18:00,09:00-17:00,,,,,,,,,,No,,,,streetlylibrary@walsall.gov.uk
Walsall Metropolitan Borough Council,Walsall Wood Library,Coppice Road,Walsall Wood,West Midlands,WS9 9BL,,Yes,LAL,,2017,,,,,,,,,,,,,,,,No,,,,
Walsall Metropolitan Borough Council,Willenhall District Library,Walsall Street,Willenhall,West Midlands,WV13 2EX,,No,LAL,,,,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,09:00-17:00,,,,,,,,,,No,,,,willenhalllibrary@walsall.gov.uk
