Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Redcar and Cleveland Borough Council,Brotton Library,"Freebrough Academy, Linden Road ",Saltburn-by-the-Sea,North Yorkshire,TS12 2SJ,10023901525,Yes,LAL,,,,09:03-17:00,,09:30-17:00,,,,,,,,,,,,Yes,,,,brottonlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Dormanstown Library,3 Farndale Square,Redcar,North Yorkshire,TS10 5HQ,100110776390,Yes,LAL,,,,09:30-17:00,,,09:30-17:00,,,,,,,,,,,No,,,,dormanstownlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Grangetown Library,172 Birchington Avenue,Middlesbrough,North Yorkshire,TS6 7LP,200002525383,Yes,LAL,,,09:00-17:00,,10:00-17:00,10:00-16:00,10:00-17:00,09:30-12:30,,,,,,,,,,Yes,,,,grangetownlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Guisborough Library,90 Westgate,Guisborough,North Yorkshire,TS14 6AP,100110777853,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,09:30-12:30,,,,,,,,,,No,,,,guisboroughlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Laburnum Road Library,338 Laburnum Road,Redcar,North Yorkshire,TS10 3QR,100110793123,Yes,LAL,,,,09:30-17:00,09:30-17:00,,,,,,,,,,,,,No,,,,laburnumlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Loftus Library,Hall Grounds,Saltburn-by-the-Sea,North Yorkshire,TS13 4HJ,100110777711,Yes,LAL,,,09:00-17:00,,10:00-16:00,10:00-17:00,10:00-17:00,09:00-12:30,,,,,,,,,,No,,,,loftusbranchlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Marske Library,Windy Hill Lane,Redcar,North Yorkshire,TS11 7BL,10034523598,Yes,LAL,,,09:00-17:00,10:00-16:00,10:00-17:00,,10:00-17:00,09:30-12:30,,,,,,,,,,No,,,,marskelibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Ormesby Library,Sunnyfield,Middlesbrough,North Yorkshire,TS7 9BL,10034518811,Yes,LAL,,,09:00-17:00,10:00-17:00,,10:00-16:00,10:00-17:00,09:30-12:30,,,,,,,,,,No,,,,ormesbybranchlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Redcar Library,"Redcar & Cleveland House,  Kirkleatham Street",Redcar,North Yorkshire,TS10 1RT,10023901617,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,09:00-18:00,09:30-12:30,,,,,,,,,,No,,,,redcarlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Roseberry Library,Roseberry Road,Redcar,North Yorkshire,TS10 4NY,10023908103,Yes,LAL,,2017,11:00-17:00,11:00-17:00,10:00-15:30,09:00-16:00,10:00-16:00,,,,,,,,,,,No,,,,
Redcar and Cleveland Borough Council,Roseberry Library,,,,TS10 4EW,,Yes,LAL,2017,,,,,,,,,,,,,,,,,Yes,,,,roseberrylibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Saltburn Library,Windsor Road,Saltburn-by-the-Sea,North Yorkshire,TS12 1AT,10034524478,Yes,LAL,,,10:00-17:00,,10:00-17:00,10:00-17:00,10:00-17:00,09:30-12:30,,,,,,,,,,No,,,,saltburnlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,Skelton Library,Consiton Road,Saltburn-by-the-Sea,North Yorkshire,TS12 2HP,10034523790,Yes,LAL,,,09:00-17:00,10:00-17:00,,10:00-16:00,10:00-17:00,09:30-12:30,,,,,,,,,,No,,,,skeltonlibrary@redcar-cleveland.gov.uk
Redcar and Cleveland Borough Council,South Bank Library,Normanby Road,Middlesbrough,North Yorkshire,TS6 6TD,10023902383,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-17:00,09:00-18:00,09:00-18:00,09:30-12:30,,,,,,,,,,Yes,,,,southbanklibrary@redcar-cleveland.gov.uk
