Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Cumberland Council,Aspatria Library,Market Square,Aspatria,Cumbria,CA7 3EZ,,Yes,LAL,,,13:00-17:00,10:00-17:00,10:00-17:00,,13:00-17:00,,,,,,,,,,,No,,,,workington.library@cumbria.gov.uk
Cumberland Council,Boltongate Book Drop,The Bell Institute,Wigton,Cumbria,CA7 1DA,,No,LAL,,2019,,,,,,,,,,,,,,,,No,,,,
Cumberland Council,Brampton Library,1 Market Place,Brampton,Cumbria,CA8 1NW,,Yes,LAL,,,14:00-17:00,,10:00-17:00,14:00-17:00,14:00-17:00,10:00-13:00,,,,,,,,,,No,,,,carlisle.library@cumbria.gov.uk
Cumberland Council,Burgh by Sands Book Drop,Burgh by Sands Village Hall,Carlisle ,Cumbria,CA5 6BD,,Yes,LAL,,2019,,,,,,,,,,,,,,,,No,,,,
Cumberland Council,Carlisle Library,11 Globe Lane,Carlisle,Cumbria,CA3 8NX,,Yes,LAL,,,09:00-17:30,10:00-19:00,09:00-17:30,09:00-19:00,09:00-17:30,09:00-16:00,12:00-16:00,,,,,,,,,Yes,,,,carlisle.library@cumbria.gov.uk
Cumberland Council,Carlisle West Library Link,19-23 Shadygrove Road,Carlisle,Cumbria,CA2 7LE,,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:30,,,,,,,,,,,Yes,,,,carlisle.library@cumbria.gov.uk
Cumberland Council,Cleator Moor Library,Market Square,Cleator Moor,Cumbria,CA25 5AP,,Yes,LAL,,,09:00-14:00,09:00-17:00,,09:00-17:00,09:00-14:00,,,,,,,,,,,No,,,,whitehaven.library@cumbria.gov.uk
Cumberland Council,Cockermouth Library Link,Main Street,Cockermouth,Cumbria,CA13 9LU,,Yes,LAL-,,,10:00-16:00,10:00-16:00,10:00-17:00,10:00-16:00,10:00-16:00,10:00-14:00,,,,,,,,,,Yes,,,,workington.library@cumbria.gov.uk
Cumberland Council,Cotehill Book Drop,"Cotehill Village Hall, Front Street",Carlisle,Cumbria,CA4 0EA,,No,CRL,2017,2022,,,,10:00-12:00,,,,,,,,,,,,No,,,,carlisle.library@cumbria.gov.uk
Cumberland Council,Denton Holme Library Link,"Denton Holme Community Centre, Morley Street",Carlisle,Cumbria,CA2 5HQ,,Yes,LAL,,,14:00-16:00,12:00-14:00,11:00-15:00,10:00-12:00,,,,,,,,,,,,Yes,Community Centre,,,carlisle.library@cumbria.gov.uk
