Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Doncaster Metropolitan Borough Council,Armthorpe Community Library,Church Street,Armthorpe,South Yorkshire,DN3 3AL,,Yes,CRL,,,09:30-12:30,12:30-16:00,10:00-16:00,,10:00-13:00,10:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/armthorpe-community-library,
Doncaster Metropolitan Borough Council,Askern Community Library,Station Road,Askern,South Yorkshire,DN6 0JA,,No,CRL,,,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,10:00-16:00,10:00-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/askern-community-library,
Doncaster Metropolitan Borough Council,Balby Community Library,High Road,Balby,South Yorkshire,DN4 0PL,,Yes,CRL,,,09:00-16:00,09:00-16:00,09:00-16:00,,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/balby-community-library,
Doncaster Metropolitan Borough Council,Bawtry Community Library,Doncaster Road,Bawtry,South Yorkshire,DN10 6NE,,Yes,CRL,,,09:15-18:00,09:15-18:00,09:15-18:00,09:15-18:00,09:15-18:00,10:00-14:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/bawtry-community-library,
Doncaster Metropolitan Borough Council,Bentley Area Community Library,"Bentley Pavilion, Askern Road",Bentley,South Yorkshire,DN5 0HU,100051981806,Yes,CRL,,,09:00-17:00,,,09:00-17:00,09:00-16:00,09:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/bentley-area-community-library,
Doncaster Metropolitan Borough Council,Bessacarr Community Library,Alston Road,Bessacarr,South Yorkshire,DN4 7EZ,,Yes,CRL,,,09:30-11:30,14:00-16:30,09:30-16:30,09:30-11:30,14:00-16:30,,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/bessacarr-community-library,
Doncaster Metropolitan Borough Council,Cantley Community Library,Goodison Boulevard,Cantley,South Yorkshire,DN4 6BT,,Yes,CRL,,,09:30-18:00,09:30-16:30,09:30-16:30,09:30-16:30,09:30-13:00,09:30-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/cantley-community-library,
Doncaster Metropolitan Borough Council,Carcroft,,,,,,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
Doncaster Metropolitan Borough Council,Conisbrough Community Library,Old Road,Conisbrough,South Yorkshire,DN12 3ND,,Yes,CRL,,,10:00-16:00,10:00-13:00,09:00-17:00,,10:00-15:00,10:00-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/conisbrough-community-library,
Doncaster Metropolitan Borough Council,Denaby Community Library & Hub,"Springwell Centre, Church Road",Denaby,South Yorkshire,DN12 4AB,,Yes,CRL,,,10:00-14:00,10:00-14:00,10:00-14:00,10:00-14:00,10:00-14:00,,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/denaby-community-library-and-hub,
Doncaster Metropolitan Borough Council,Doncaster Central Library,"Danum Gallery, Library and Museum, Waterdale",Doncaster,South Yorkshire,DN1 3BZ,10006625735,Yes,LAL,2020,,11:00-17:00,11:00-17:00,09:30-16:30,13:00-19:00,10:00-16:00,10:00-16:00,,,,,,,,,,Yes,Library and Museum,,https://library.doncaster.gov.uk/web/arena/central-library,CentralLibrary@doncaster.gov.uk
Doncaster Metropolitan Borough Council,Doncaster Central Library,Waterdale,Doncaster,South Yorkshire,DN1 3JE,,Yes,LAL,1969,2020,,,,,,,,,,,,,,,,No,,,,
Doncaster Metropolitan Borough Council,Edenthorpe Community Library,"Communal Hall, Bardon Road",Edenthorpe,South Yorkshire,DN3 2ND,,Yes,CRL,,,14:00-17:00,,09:30-12:30,,14:00-17:00,10:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/edenthorpe-community-library,
Doncaster Metropolitan Borough Council,Edlington Library,"Martin Wells Centre, Thompson Avenue",Edlington,South Yorkshire,DN12 1JD,,Yes,LAL,,,08:40-17:00,08:40-17:00,08:40-16:00,08:40-17:00,08:40-17:00,08:50-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/edlington-library,
Doncaster Metropolitan Borough Council,Hatfield Community Library,High Street,Hatfield,South Yorkshire,DN7 6RY,,Yes,CRL,,,10:00-16:00,10:00-16:00,10:00-13:00,10:00-16:00,10:00-16:00,10:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/hatfield-community-library,
Doncaster Metropolitan Borough Council,Intake Community Library,Montrose Avenue,Intake,South Yorkshire,DN2 6PL,,Yes,CRL,,,10:00-13:00,10:00-13:00,10:00-13:00,10:00-13:00,10:00-13:00,10:00-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/intake-community-library,
Doncaster Metropolitan Borough Council,Mexborough Library,John Street,Mexborough,South Yorkshire,S64 9HS,,Yes,LAL,,,08:40-17:00,08:40-17:00,08:40-17:00,08:40-17:00,08:40-17:00,08:40-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/mexborough-library,
Doncaster Metropolitan Borough Council,Moorends Community Library,"Surestart Building, Marshland Road",Moorends,South Yorkshire,DN8 4SB,,Yes,CRL,,,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/moorends-community-library,
Doncaster Metropolitan Borough Council,Rossington Community Library,"Holmescarr Enterprise Centre, Grange Road",Rossington,South Yorkshire,DN11 0LP,,Yes,CRL,,,10:00-16:00,10:00-17:00,10:00-13:00,10:00-13:00,10:00-13:00,,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/rossington-community-library,
Doncaster Metropolitan Borough Council,Scawthorpe Community Library,Amersall Road,Scawthorpe,South Yorkshire,DN5 9PQ,,Yes,CRL,,,13:00-17:00,10:00-14:00,10:00-14:00,10:00-14:00,13:00-16:30,,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/scawthorpe-community-library,
Doncaster Metropolitan Borough Council,Sprotbrough Community Library,Sprotbrough Road,Sprotbrough,South Yorkshire,DN5 8BA,,Yes,CRL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-18:00,10:00-18:00,10:00-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/sprotbrough-community-library,
Doncaster Metropolitan Borough Council,Stainforth4ALL Community Library,Church Road,Stainforth,South Yorkshire,DN7 5PW,,Yes,CRL,,,09:00-16:00,09:00-16:00,,09:00-16:00,09:00-16:00,09:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/stainforth-community-library,
Doncaster Metropolitan Borough Council,Thorne Library,"Vermuyden Centre, Fieldside",Thorne,South Yorkshire,DN8 4BQ,,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-14:00,09:00-18:00,09:00-18:00,09:00-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/thorne-library,
Doncaster Metropolitan Borough Council,Tickhill Community Library,Castlegate,Tickhill,South Yorkshire,DN11 9QU,,Yes,CRL,,,09:00-18:00,14:00-18:00,10:00-18:00,09:00-13:00,09:00-18:00,10:00-13:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/tickhill-community-library,
Doncaster Metropolitan Borough Council,Warmsworth Community Library,Edlington Lane,Warmsworth,South Yorkshire,DN4 9LW,,Yes,CRL,,,10:00-14:30,10:00-14:30,13:30-16:30,,13:30-17:00,10:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/warmsworth-community-library,
Doncaster Metropolitan Borough Council,Wheatley Community Library,Parkway,Wheatley,South Yorkshire,DN2 4JS,,Yes,CRL,,,,13:30-16:30,,10:00-12:00,10:00-12:00,10:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/wheatley-community-library,
Doncaster Metropolitan Borough Council,Woodlands Community Library & Hub,Windmil Balk Lane,Woodlands,South Yorkshire,DN6 7SB,,Yes,CRL,,,09:00-14:30,09:00-14:30,11:00-14:30,09:00-14:30,09:00-14:30,10:00-12:00,,,,,,,,,,No,,,http://library.doncaster.gov.uk/web/arena/woodlands-community-library-and-hub,
