Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
West Northamptonshire Council,Abington,Lindsay Avenue,Northampton,Northamptonshire,NN3 2SJ,15027033,No,CRL,,,,10:00-14:00,,09:00-18:00,09:00-18:00,10:00-13:00,,,,,,,,,,No,,Expected to become CRL by 01 April 2020. Library opens first Saturday of month only. Library is open 22 hours in the weeks when not open on a Saturday,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,AbingtonCML@gmail.com
West Northamptonshire Council,Brackley,Manor Road,Brackley,Northamptonshire,NN13 6AJ,100032141407,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,,,,,,,,,,No,,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,Brackley.LibraryPlus@westnorthants.gov.uk
West Northamptonshire Council,Brixworth,Spratton Road,Brixworth,Northamptonshire,NN6 9DS,28052572,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,,,,,,,,,,Yes,Parish Council rooms & Community Cafe,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,Brixworth.LibraryPlus@westnorthants.gov.uk
West Northamptonshire Council,Daventry,North Street,Daventry,Northamptonshire,NN11 4GJ,28010753,No,LAL,,2019,,,,,,,,,,,,,,,,No,,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,
West Northamptonshire Council,Daventry,"The Abbey Advice& Resource Centre, Market Street",Daventry,Northamptonshire,NN11 4XG,,Yes,LAL,2019,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,,,,,,,,,,Yes,"Office Space, Meeting Rooms & range of Support Services for Commercial& Voluntary Sector Organisations. Registrar Services",,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,Daventry.libraryplus@westnorthants.gov.uk
West Northamptonshire Council,Deanshanger,Little London,Deanshanger,Northamptonshire,MK19 6HT,10013086892,Yes,LAL,2016,,,,10:00-14:00,14:00-18:00,14:00-18:00,,,,,,,,,,,Yes,Community Centre,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,Deanshanger.LibraryPlus@westnorthants.gov.uk
West Northamptonshire Council,Duston,Pendle Road,Northampton,Northamptonshire,NN5 6DT,15064730,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,,,,,,,,,,Yes,"Parish Rooms, Playgroup & Cafe",,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,Duston.LibraryPlus@westnorthants.gov.uk
West Northamptonshire Council,Far Cotton,"The REC Centre, Towcester Road",Northampton,Northamptonshire,NN4 8LG,15119936,No,LAL,,2021,12:00-16:00,,10:00-14:00,10:00-14:00,,,,,,,,,,,,No,Community Centre & NHS Services,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,cotlib@firstforwellbeing.co.uk
West Northamptonshire Council,Hunsbury,Overslade Close,Northampton,Northamptonshire,NN4 0RZ,15079599,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-14:00,,,,,,,,,,Yes,Parish Council,,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,Hunsbury.LibraryPlus@westnorthants.gov.uk
West Northamptonshire Council,Kingsthorpe,Welford Road,Northampton,Northamptonshire,NN2 8AG,15086093,No,CRL,,,,09:00-18:00,09:00-18:00,,09:00-18:00,,,,,,,,,,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,kinglib@firstforwellbeing.co.uk
West Northamptonshire Council,Long Buckby,Station Road,Long Buckby,Northamptonshire,NN6 7QB,28018395,No,CRL,,,,,10:00-18:00,10:00-18:00,10:00-18:00,10:00-13:00,,,,,,,,,,No,,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,LongBuckbyCML@gmail.com
West Northamptonshire Council,Middleton Cheney,Main Road,Middleton Cheney,Northamptonshire,OX17 2PD,100032157012,Yes,CRL,,,,14:00-18:00,10:00-14:00,,14:00-18:00,,,,,,,,,,,Yes,Pre-school Group,Expected to become CRL by 01 April 2020,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/default.aspx,MiddletonCheneyCML@gmail.com
