Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Southampton City Council,Bitterne,Bitterne Road East,Soton,Hampshire,SO18 5EG,,Yes,LAL,,,10:00-19:00,10:00-16:00,10:00-19:00,10:00-17:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,,libraries@southampton.gov.uk
Southampton City Council,Burgess Road,Burgess Road,Soton,Hampshire,SO16 3HF,,No,ICL,,,10:00-19:00,,12:00-19:00,,10:00-17:00,11:30-14:30,,,,,,,,,,Yes,ChristChurch Southampton,,http://burgessroadlibrary.org.uk/,libraries@southampton.gov.uk
Southampton City Council,Cobbett Road,Cobbett Road,Soton,Hampshire,SO18 1HL,,No,ICL,,,10:00-19:00,,10:00-17:00,,10:00-17:00,10:00-13:00,,,,,,,,,,No,,previously called Cobbett Hub and Library,,libraries@southampton.gov.uk
Southampton City Council,Lordshill,Lordshill District Centre,Soton,Hampshire,SO16 8HY,,Yes,LAL,,,,10:00-19:00,10:00-17:00,10:00-19:00,10:00-16:00,10:00-16:00,,,,,,,,,,No,,,,libraries@southampton.gov.uk
Southampton City Council,Millbrook Community Library,"Pickles Coppice, Windermere Avenue",Soton,Hampshire,SO16 9QX,,No,ICL,,,10:00-16:00,14:00-16:00,10:00-12:00,13:00-15:00,,,,,,,,,,,,Yes,Childrens Centre,,,libraries@southampton.gov.uk
Southampton City Council,Portswood,Portswood Road,Soton,Hampshire,SO17 2NG,,Yes,LAL,,,10:00-19:00,10:00-17:00,10:00-19:00,,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,,libraries@southampton.gov.uk
Southampton City Council,Shirley,Shirley Precinct,Soton,Hampshire,SO15 5LL,,Yes,LAL,,,10:00-19:00,10:00-19:00,10:00-19:00,10:00-16:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,Housing Office,,http://www.southampton.gov.uk/libraries,libraries@southampton.gov.uk
Southampton City Council,Southampton Central Library,Civic Centre,Soton,Hampshire,SO14 7LW,,Yes,LAL,,,10:00-19:00,10:00-19:00,10:00-18:00,10:00-19:00,10:00-17:00,10:00-16:00,,,,,,,,,,Yes,,,,libraries@southampton.gov.uk
Southampton City Council,Thornhill Community Library,328 Hinkler Road,Soton,Hampshire,SO19 6DF,,No,ICL,,,14:00-16:30,09:30-12:00,14:00-16:30,,09:30-12:00,10:00-12:00,,,,,,,,,,Yes,,,http://www.southampton.gov.uk/libraries,libraries@southampton.gov.uk
Southampton City Council,Weston,68 Weston Lane,Soton,Hampshire,SO19 9GH,,No,ICL,2014,,10:00-16:30,,08:45-18:00,09:30-15:00,,,,,,,,,,,,No,,,https://ymca-fg.org/image-gallery/virtual-tour-weston-library/,libraries@southampton.gov.uk
Southampton City Council,Woolston,"Centenary Quay, Victoria Road",Soton,Hampshire,SO19 9EF,,Yes,LAL,,,10:00-17:00,10:00-19:00,10:00-19:00,,10:00-17:00,10:00-16:00,,,,,,,,,,Yes,Housing Office,,http://www.southampton.gov.uk/libraries,libraries@southampton.gov.uk
